Feature	lfc_(Intercept)	lfc_group1g2	lfc_group1g3	lfc_group1g4	lfc_age	lfc_loc2	lfc_loc3	lfc_loc4	lfc_abx_useyes	se_(Intercept)	se_group1g2	se_group1g3	se_group1g4	se_age	se_loc2	se_loc3	se_loc4	se_abx_useyes	W_(Intercept)	W_group1g2	W_group1g3	W_group1g4	W_age	W_loc2	W_loc3	W_loc4	W_abx_useyes	p_(Intercept)	p_group1g2	p_group1g3	p_group1g4	p_age	p_loc2	p_loc3	p_loc4	p_abx_useyes	q_(Intercept)	q_group1g2	q_group1g3	q_group1g4	q_age	q_loc2	q_loc3	q_loc4	q_abx_useyes	diff_(Intercept)	diff_group1g2	diff_group1g3	diff_group1g4	diff_age	diff_loc2	diff_loc3	diff_loc4	diff_abx_useyes	passed_ss_(Intercept)	passed_ss_group1g2	passed_ss_group1g3	passed_ss_group1g4	passed_ss_age	passed_ss_loc2	passed_ss_loc3	passed_ss_loc4	passed_ss_abx_useyes	Description	Ontology	Definition
GO:0046294	-0.736964777304633	0.0532256820090709	0.264819051678519	-0.138442011705179	0.00951584717089091	0.107411723694634	-0.106886629730247	0.124513332580859	0.31794176386536	0.208825976541201	0.224185177278343	0.179980409151965	0.248323248538996	0.00435290360400083	0.210409734762452	0.242306188484773	0.224919148035904	0.107997236498146	-3.52908574647192	0.237418381782606	1.47137709557556	-0.55750725121268	2.18609186799926	0.510488375530244	-0.44112216199944	0.553591517966192	2.94398055149141	0.000560161767198663	0.812669681664222	0.143371135069493	0.578046514158216	0.0304242882314764	0.610491016720119	0.659786157769669	0.580716976955542	0.00377876145439685	0.0158115661487956	0.998353477037475	0.726477110594004	0.964920905295454	0.446922302986516	0.999608607767095	0.999842020564018	0.999864596704734	0.0571339897896294	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	formaldehyde catabolic process	BP	The chemical reactions and pathways resulting in the breakdown of formaldehyde (methanal, H2C=O), the simplest aldehyde.
GO:0006367	-0.381036549666006	-0.0719588693711293	-0.0447027226575863	-0.302859752201108	0.0122566614809336	-0.023236922925744	-0.315198486288982	-0.424672274800341	0.2290336012884	0.193344641905889	0.229052291374552	0.194924699696122	0.273964332114586	0.00490455325958068	0.219224111033918	0.270462872981468	0.235346248671858	0.106097595797892	-1.97076343005914	-0.314159133441981	-0.229333289866679	-1.10547146726544	2.49903728886848	-0.105996200947755	-1.16540389745316	-1.80445737799909	2.15870679788723	0.0513832334367669	0.754023515208	0.819056004183288	0.27148192378879	0.0140024646170686	0.915787605991529	0.246496168711548	0.0740262837907755	0.0331505686170502	0.409911188091062	0.998353477037475	0.985288002309035	0.831249006247604	0.313949996151118	0.999608607767095	0.999842020564018	0.796479416872531	0.242648491939233	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	transcription initiation from RNA polymerase II promoter	BP	Any process involved in the assembly of the RNA polymerase II preinitiation complex (PIC) at an RNA polymerase II promoter region of a DNA template, resulting in the subsequent synthesis of RNA from that promoter. The initiation phase includes PIC assembly and the formation of the first few bonds in the RNA chain, including abortive initiation, which occurs when the first few nucleotides are repeatedly synthesized and then released. Promoter clearance, or release, is the transition between the initiation and elongation phases of transcription.
GO:0003987	-0.51694481735186	-0.0769776731322963	0.221945207606997	0.0661838926233866	0.0120335352118216	-0.429767657002652	-0.442230677701868	-0.194999913529188	0.253750611985911	0.15456737091344	0.212060188239909	0.176739811338993	0.248175733348278	0.00412487548837688	0.190843125895277	0.2466422373501	0.213305056099712	0.064594812814082	-3.34446276919179	-0.362999173825166	1.25577370443888	0.266681563626156	2.91730871531269	-2.25194203347142	-1.79300464694593	-0.914183269233117	3.92834348349706	0.00117712428290928	0.71740353908389	0.21224580250248	0.790286345248513	0.00439660593975913	0.0266048282628796	0.0761214255831671	0.362910952901366	0.000161182577796774	0.0266731353467742	0.998353477037475	0.793129959046392	0.982191815806395	0.151482586615649	0.899496574602121	0.999842020564018	0.999864596704734	0.00476831792648789	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	acetate-CoA ligase activity	MF	Catalysis of the reaction: ATP + acetate + CoA = AMP + diphosphate + acetyl-CoA.
GO:0016208	-0.51694481735186	-0.0769776731322963	0.221945207606997	0.0661838926233866	0.0120335352118216	-0.429767657002652	-0.442230677701868	-0.194999913529188	0.253750611985911	0.15456737091344	0.212060188239909	0.176739811338993	0.248175733348278	0.00412487548837688	0.190843125895277	0.2466422373501	0.213305056099712	0.064594812814082	-3.34446276919179	-0.362999173825166	1.25577370443888	0.266681563626156	2.91730871531269	-2.25194203347142	-1.79300464694593	-0.914183269233117	3.92834348349706	0.00117712428290928	0.71740353908389	0.21224580250248	0.790286345248513	0.00439660593975913	0.0266048282628796	0.0761214255831671	0.362910952901366	0.000161182577796774	0.0266731353467742	0.998353477037475	0.793129959046392	0.982191815806395	0.151482586615649	0.899496574602121	0.999842020564018	0.999864596704734	0.00476831792648789	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	AMP binding	MF	Interacting selectively and non-covalently with AMP, adenosine monophosphate.
GO:0019427	-0.51694481735186	-0.0769776731322963	0.221945207606997	0.0661838926233866	0.0120335352118216	-0.429767657002652	-0.442230677701868	-0.194999913529188	0.253750611985911	0.15456737091344	0.212060188239909	0.176739811338993	0.248175733348278	0.00412487548837688	0.190843125895277	0.2466422373501	0.213305056099712	0.064594812814082	-3.34446276919179	-0.362999173825166	1.25577370443888	0.266681563626156	2.91730871531269	-2.25194203347142	-1.79300464694593	-0.914183269233117	3.92834348349706	0.00117712428290928	0.71740353908389	0.21224580250248	0.790286345248513	0.00439660593975913	0.0266048282628796	0.0761214255831671	0.362910952901366	0.000161182577796774	0.0266731353467742	0.998353477037475	0.793129959046392	0.982191815806395	0.151482586615649	0.899496574602121	0.999842020564018	0.999864596704734	0.00476831792648789	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	acetyl-CoA biosynthetic process from acetate	BP	The chemical reactions and pathways resulting in the formation of acetyl-CoA from acetate, either directly or via acetylphosphate.
GO:0003920	-1.00393131525053	0.473913078383715	0.62261816564269	0.62483538547634	0.017397903645815	-0.422822586710479	-0.591016779781246	0.0376212189039764	-0.090095513362535	0.18043197108381	0.237681663821138	0.194344518817654	0.291098737407877	0.00490346070683969	0.21378169555221	0.273604004567574	0.23756194333292	0.078718532246771	-5.56404338554949	1.99389835448286	3.20368266329583	2.14647233114186	3.54808668529701	-1.97782408647431	-2.1601174321821	0.158363828718365	-1.14452735322984	5.76313825171758e-07	0.0504960614815826	0.00212963336778632	0.0356929129871485	0.000739327220793587	0.0523265167026686	0.0345753563607439	0.874676653069407	0.256734794056382	4.38410159862802e-05	0.998353477037475	0.150646419971885	0.38435167024319	0.0463166758908923	0.999608607767095	0.999842020564018	0.999864596704734	0.623403410299787	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	GMP reductase activity	MF	Catalysis of the reaction: IMP + NADP(+) + NH(4)(+) = GMP + 2 H(+) + NADPH.
GO:1902560	-1.00393131525053	0.473913078383715	0.62261816564269	0.62483538547634	0.017397903645815	-0.422822586710479	-0.591016779781246	0.0376212189039764	-0.090095513362535	0.18043197108381	0.237681663821138	0.194344518817654	0.291098737407877	0.00490346070683969	0.21378169555221	0.273604004567574	0.23756194333292	0.078718532246771	-5.56404338554949	1.99389835448286	3.20368266329583	2.14647233114186	3.54808668529701	-1.97782408647431	-2.1601174321821	0.158363828718365	-1.14452735322984	5.76313825171758e-07	0.0504960614815826	0.00212963336778632	0.0356929129871485	0.000739327220793587	0.0523265167026686	0.0345753563607439	0.874676653069407	0.256734794056382	4.38410159862802e-05	0.998353477037475	0.150646419971885	0.38435167024319	0.0463166758908923	0.999608607767095	0.999842020564018	0.999864596704734	0.623403410299787	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	GMP reductase complex	CC	An oxidoreductase complex which is capable of GMP reductase activity. It catalyses the irreversible reaction: GMP + 2 H(+) + NADPH => IMP + NADP(+) + NH(4)(+).
GO:0006089	-0.384623670440214	-0.426679370843661	-0.0880080272908978	0.507854879675029	0.00843478422054889	-0.219789461990532	-0.458284034418609	0.564199383775235	-0.0480508060143213	0.161473753025192	0.245768124009683	0.201557166467753	0.279898760688207	0.00496471305679071	0.22988538694445	0.28685910505102	0.241370896305317	0.0666377236454984	-2.38195783051012	-1.73610541465846	-0.436640526522673	1.81442346663604	1.69894697318143	-0.956082789392967	-1.59759277760105	2.33747892729189	-0.721075141611132	0.0212321649510561	0.0889607394799728	0.664329990848098	0.0758648591461834	0.0958027235271027	0.343821098727162	0.1166967581826	0.0236318078354916	0.47436086717762	0.221688781106615	0.998353477037475	0.973760655937907	0.536850996615849	0.803385043750901	0.999608607767095	0.999842020564018	0.596512412730313	0.789830305479308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	lactate metabolic process	BP	The chemical reactions and pathways involving lactate, the anion of lactic acid.
GO:1990195	-0.797262804755998	-0.0770952414782444	0.220721628674129	0.119865124773169	0.0124361533985625	-0.0397726968416423	0.294030392242511	0.341378996362398	0.0519008242491442	0.228930449325448	0.2173341183016	0.182997769744948	0.288337335701071	0.00425967098994954	0.200230990477475	0.262236615289451	0.219430803043591	0.111089712407004	-3.48255466717147	-0.354731424963187	1.206143817937	0.415711425236437	2.91951031614999	-0.198634071313334	1.12124079971809	1.55574783315441	0.467197395011637	0.00066975805251117	0.723344344625908	0.229871589556752	0.678281226132795	0.00410928921532261	0.842847827259411	0.264175877545909	0.12210930461663	0.641111851871775	0.0178323081481099	0.998353477037475	0.809299976456004	0.980148583217675	0.15091010394202	0.999608607767095	0.999842020564018	0.841724332794246	0.890258558312642	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	macrolide transmembrane transporter complex	CC	A bacterial transmembrane transporter complex that spans the entire cell membrane system and possesses ATP-dependent xenobiotic transport activity pumping drugs (typically antibiotics) and other toxins directly from the cytosol out of the bacterial cell. Typically, it is trimeric consisting of a inner membrane ATPase (IMP), a periplasmic membrane fusion protein (MFP) and an outer membrane factor (OMF). In E. coli, macrolide transporter complexes may consists of MacB (IMP), MacA (MFP) and TolC (OMF) or AcrB (IMP), AcrA (MFP) and TolC (OMF). Trimeric TolC is a common OMF found in many macrolide transporter complexes.
GO:0008678	0.0709505328468731	-0.221692464564092	-0.00413331144761948	-0.0755333307593293	-0.00144335606815774	0.0202552024718428	-0.225620979799254	0.163182550378222	0.061644491384032	0.172194017152816	0.162177439801673	0.138785277800725	0.204753216524553	0.00354735230722972	0.147769965933296	0.177436178491628	0.167102067119365	0.09762505601631	0.412038315964875	-1.36697474590301	-0.0297820598345762	-0.368899361101229	-0.406882638980089	0.137072525826974	-1.27156131132467	0.976544175612487	0.631441290786386	0.680780760003942	0.173265563947871	0.976272458694456	0.71261785298538	0.684557038854716	0.891120152539925	0.205099854745035	0.330049767980127	0.528519026537543	0.983777625352245	0.998353477037475	0.998164845657655	0.981309020952572	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.818750807580413	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2-deoxy-D-gluconate 3-dehydrogenase activity	MF	Catalysis of the reaction: 2-deoxy-D-gluconate + NAD+ = 3-dehydro-2-deoxy-D-gluconate + NADH + H+.
GO:0007017	-0.224822927803588	0.272867312245991	0.334405539456612	-0.0479510050962459	-0.00190092602243046	0.0125577973191061	0.432917451750723	0.150169070706375	0.0877918555473337	0.232904764383198	0.224528835746989	0.214508804858028	0.264788418551888	0.00487172603703181	0.215648053851546	0.274814936177419	0.240102133575423	0.116336024358955	-0.965299822865313	1.215288501088	1.55893619228328	-0.181091776439797	-0.390195591455843	0.0582328339849104	1.57530539559623	0.62543830190165	0.754640327715271	0.336335994544205	0.226641719284769	0.121644958903539	0.856601047128881	0.6970836743624	0.95366002686057	0.117818742987521	0.532871070046583	0.451943259783104	0.916512561487006	0.998353477037475	0.674749381418071	0.982334716464037	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.780909245236098	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	microtubule-based process	BP	Any cellular process that depends upon or alters the microtubule cytoskeleton, that part of the cytoskeleton comprising microtubules and their associated proteins.
GO:0051741	0.227626712532135	0.0826795821644469	0.0992649206971767	0.141118339616231	-0.0106286908207239	0.156259219024795	0.0127033464130166	0.00129070762663009	0.158636328651013	0.228386260842182	0.205350785926955	0.180443480225525	0.21192755878535	0.00407436534956241	0.189439362668871	0.221327916564022	0.209383833147477	0.133898536480604	0.996674281950034	0.402626080982503	0.550116416359913	0.665880079141395	-2.60867396731258	0.824850848437062	0.0573960420819397	0.00616431367803354	1.18475028047817	0.320224470459099	0.687688176047565	0.582903096521717	0.506317179360002	0.00983235385448037	0.410518559235192	0.954291660890547	0.995088262542954	0.237635960171939	0.904612894002496	0.998353477037475	0.966081458457755	0.935876963287919	0.26510017354485	0.999608607767095	0.999842020564018	0.999864596704734	0.610896846980442	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2-methyl-6-phytyl-1,4-benzoquinone methyltransferase activity	MF	Catalysis of the reaction: 2-methyl-6-phytyl-1,4-benzoquinone + S-adenosyl-methionine = 2,3-dimethyl-6-phytyl-1,4-benzoquinone + S-adenosyl-homocysteine.
GO:0016163	0.127987367492168	0.296219578659051	0.134293369276451	0.0663100432900137	-0.00969031420730126	0.179808442114772	-0.158028595799638	0.0336003904532205	0.135853268781385	0.204632723925375	0.212234858260975	0.194095103334896	0.255864080408239	0.00445265376280868	0.20241687327166	0.248716302692898	0.224730523570297	0.110656652460424	0.625449170773109	1.39571595866125	0.691894679304395	0.259161204590398	-2.17630085865664	0.888307576382005	-0.635376909710514	0.149514137729982	1.22770087257043	0.532724419503303	0.165074544440776	0.490183008923572	0.795902726198395	0.0312597035350534	0.375943718255187	0.526250244262822	0.881369448214433	0.221679966699674	0.983777625352245	0.998353477037475	0.943911239246383	0.982191815806395	0.449592359813392	0.999608607767095	0.999842020564018	0.999864596704734	0.599773946026246	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	nitrogenase activity	MF	Catalysis of the reaction: 8 reduced ferredoxin + 8 H+ + nitrogen + 16 ATP = 8 oxidized ferredoxin + 2 NH3 + 16 ADP + 16 phosphate.
GO:0019344	-0.395286822831896	-0.0404581595139747	-0.245705015793808	-0.0942262328043317	0.0114238305985388	-0.185588731552039	-0.313798054099272	0.0411583923753804	0.174935884363873	0.219462530474107	0.238191756536858	0.205749020021161	0.263658296916763	0.00469215361331001	0.205964421844589	0.271269247842849	0.243399242090483	0.0958888192353803	-1.80115859403404	-0.169855414403118	-1.1941977452361	-0.357380116257365	2.43466679482388	-0.901071796235155	-1.15677710096008	0.16909827664985	1.82436164882221	0.0749188542245943	0.865492789499236	0.23543765100517	0.721616991345447	0.0168137960634188	0.369877724230682	0.250326153595846	0.866086595300583	0.0713085054785478	0.500241879305285	0.998353477037475	0.814288829629299	0.981309020952572	0.331617866270921	0.999608607767095	0.999842020564018	0.999864596704734	0.342860308508593	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	cysteine biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of cysteine, 2-amino-3-mercaptopropanoic acid.
GO:0009059	-0.463089629136102	0.363859176117508	0.159668288167122	0.00949296286377481	0.00237199480658971	0.103527752841595	-0.0546950047061187	0.101438667425161	0.207865600990553	0.159882625337196	0.227435472304562	0.189031875386706	0.26729666024738	0.00444492835067082	0.20555930436768	0.269425527788926	0.230006795085118	0.0636760430261655	-2.89643498259699	1.59983476821179	0.844663302633406	0.0355147080961998	0.533640729266588	0.503639342232921	-0.203006022313401	0.441024654891701	3.26442396719183	0.00515985008818024	0.11456065173512	0.401445368721447	0.971779857426528	0.595438711665862	0.616244056521367	0.839774358428497	0.660681430735918	0.00176306972272527	0.0832612173319993	0.998353477037475	0.901537062004474	0.991884447560089	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.0312162487135693	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	macromolecule biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass.
GO:0008772	-1.52431814449958	-0.0547992601284501	0.400591165407064	0.00811263462420831	0.023584423423569	0.0968804990364284	0.215703410653444	0.106796786718478	0.366032532919449	0.178367720668148	0.255879204512346	0.20651580746815	0.281883959570212	0.00475931943122197	0.218447910282288	0.290155237589222	0.257560821677669	0.0611964875626178	-8.54593050126804	-0.214160663164818	1.93976030366995	0.028780050615784	4.95541931244435	0.443494739369377	0.743406917089049	0.414646862915089	5.98126702198251	2.22319170171631e-10	0.831566829343115	0.059858066626623	0.97719063387831	1.5258667498048e-05	0.659922869692498	0.461807182023303	0.680732029704196	6.03978519434791e-07	9.47079664931146e-08	0.998353477037475	0.583655086394037	0.993043849552533	0.00514238213510284	0.999608607767095	0.999842020564018	0.999864596704734	3.29865191383617e-05	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	[isocitrate dehydrogenase (NADP+)] kinase activity	MF	Catalysis of the reaction: ATP + (isocitrate dehydrogenase (NADP)) = ADP + (isocitrate dehydrogenase (NADP)) phosphate.
GO:0016298	-0.121361500713133	-0.365208551560267	-0.0953384076420858	-0.414093460908399	0.00624405411294592	0.0198399156927571	-0.125152206794587	0.0735364778083926	0.0866179221838	0.196905857910161	0.189874448877787	0.160872190943303	0.213984594472123	0.00402840500623515	0.178852110194537	0.202713645804858	0.189828050068534	0.107361182692708	-0.616342764005045	-1.92342125925187	-0.592634482585534	-1.93515548130893	1.55000654186493	0.110929167518221	-0.617384223433409	0.387384676721083	0.806789940380222	0.538438454931025	0.0559878199292613	0.554161409370139	0.0545212360905324	0.122877087510501	0.911794749697288	0.537752983142299	0.698924081747048	0.420840549942982	0.983777625352245	0.998353477037475	0.962986601892232	0.474180833202817	0.883355661007003	0.999608607767095	0.999842020564018	0.999864596704734	0.761348611768476	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	lipase activity	MF	Catalysis of the hydrolysis of a lipid or phospholipid.
GO:0036370	0.031678865902853	0.0294017796495758	-0.00686775694788492	0.0806559233767738	-0.00283103945232178	0.303705296995695	0.163997098234546	0.0731375035224282	-0.125077794142292	0.208373565738135	0.172064722282432	0.15974729953535	0.211566112606465	0.00399401806455608	0.161955006153431	0.17977239886698	0.169143985885803	0.127888250726618	0.152029197132731	0.170876279922824	-0.0429913805608037	0.381232714365756	-0.708819891788958	1.87524488565654	0.912248483460987	0.432397895434524	-0.978024122088163	0.879303234821064	0.864478100633861	0.965747398195855	0.703398487095688	0.479186676935516	0.0620837743486746	0.362636479817941	0.665875783923694	0.329136627743816	0.992650683275636	0.998353477037475	0.997378999177139	0.981309020952572	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.70003323316053	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	D-alanyl carrier activity	MF	Binding a D-alanine and presenting it for processing or offloading to a cognate enzyme. Covalently binds the D-alanine via a phosphopantetheine prosthetic group and mediates protein-protein interactions with the enzyme conferring specificity. The carrier protein provides an essential link between the D-alanine-D-alanyl carrier protein ligase and the incorporation of D-alanine into lipoteichoic acid by transferring activated D-alanine to cell membrane phosphatidylglycerol (PG).
GO:0010349	-0.357415743752331	0.00183288937313916	-0.309889616565907	-0.229004975151073	-0.00277867674437624	0.533520426497713	0.326244327708802	0.7147619130232	0.250619666487804	0.175331238698047	0.221585738183432	0.189485041887036	0.25876419019873	0.00459132158798892	0.196081306765217	0.261112056080183	0.216989385513211	0.0944909634984264	-2.03851718841654	0.00827169378392878	-1.63543049878656	-0.884994847916157	-0.605201942648795	2.72091427428386	1.24944183966985	3.2939948252892	2.6523135886108	0.0438747524070579	0.993415066620748	0.104791521265939	0.378072486812397	0.546280157877244	0.00755977492732341	0.214131730919728	0.00132589306379426	0.00916522779077652	0.373812890508133	0.998353477037475	0.640581107125236	0.89060166121599	0.999719775516207	0.575082878399959	0.999842020564018	0.201725158991555	0.107170191613462	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	L-galactose dehydrogenase activity	MF	Catalysis of the reaction: L-galactose + NAD+ = L-galactono-1,4-lactone + NADH + H+.
GO:0008942	-1.06888381310765	0.279255763131937	0.974574194993341	-0.450133652362546	0.0117251642116114	-0.586439606619002	0.292898215413221	-0.0102678177989985	0.543549461030515	0.205182289821229	0.260675043281037	0.21746676984981	0.291221458965012	0.00529411724219536	0.235098322329683	0.292280763574203	0.26005007515853	0.0800281620347298	-5.20943505425809	1.07127924337148	4.48148558819546	-1.5456747382638	2.21475340934255	-2.49444403008808	1.00211252985474	-0.0394840024281443	6.79197731411888	4.12946720593984e-06	0.289514304872971	4.73682911510274e-05	0.128890623589814	0.0316614337896755	0.016188579457733	0.321420847855266	0.968671752738427	1.69083478307744e-08	0.000231467503911891	0.998353477037475	0.0168157433586147	0.622675638045417	0.449592359813392	0.798159424942562	0.999842020564018	0.999864596704734	1.50061586998123e-06	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	nitrite reductase [NAD(P)H] activity	MF	Catalysis of the reaction: ammonium hydroxide + 3 NAD(P)+ + H2O = nitrite + 3 NAD(P)H + 3 H+.
GO:0000976	-0.0763896828218738	0.0644044883468475	0.0852803816851361	-0.246506337992285	-0.00202001779248192	0.0494678553152504	0.302771902704068	0.129191031175885	-0.100009764537336	0.209616178726968	0.230155561275446	0.205690713156926	0.260009648676639	0.00497930364024301	0.229696792016818	0.288165101264338	0.238163222466808	0.11227374202231	-0.364426464053492	0.279830250418192	0.414604920058174	-0.94806611695727	-0.40568278988974	0.215361541974119	1.05068900215759	0.542447443554767	-0.890767179715652	0.716332819150844	0.780203595913668	0.67934663602053	0.345451784055899	0.685869156237322	0.829937628669768	0.296012053934768	0.588754421535174	0.375258206793914	0.983777625352245	0.998353477037475	0.973760655937907	0.869088557806843	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.727629206436057	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	transcription regulatory region sequence-specific DNA binding	MF	Interacting selectively and non-covalently with a specific sequence of DNA that is part of a regulatory region that controls transcription of that section of the DNA. The transcribed region might be described as a gene, cistron, or operon.
GO:0015067	-0.089609168658001	0.00483949475321297	-0.122698001760553	-0.128404772094378	-0.00126560351050403	0.321532284047972	-0.0604545379119224	0.236982387802869	0.0756236397822443	0.186556189364538	0.170474134540045	0.153169074626314	0.20794779269242	0.00347666869573938	0.159226814716373	0.186748694834646	0.171289259059066	0.111627087922163	-0.480333399622036	0.0283884400778474	-0.801062499462756	-0.617485621904649	-0.364027642914325	2.01933502608032	-0.323721340946725	1.38352158859623	0.67746674386934	0.631531518932954	0.977381525820928	0.424075456657105	0.537638570418113	0.716233799389737	0.0448284685516779	0.746497726943135	0.168094907393783	0.498916972577811	0.983777625352245	0.998353477037475	0.916997502394071	0.95435742588386	0.999719775516207	0.999608607767095	0.999842020564018	0.893824809872862	0.804815405438573	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	amidinotransferase activity	MF	Catalysis of the reversible transfer of an amidino group to an acceptor.
GO:0043335	-0.215616115734262	-0.136100725191925	-0.0905411011506788	-0.31480893821412	0.0024057704695469	0.199530936312054	-0.000597596087155575	0.087054035656876	0.0997863189921567	0.157114431031823	0.220019451408666	0.179975433027659	0.253860303672211	0.00430202814321155	0.196088637596962	0.258436840680049	0.222546115158988	0.0641300236863468	-1.37235080392195	-0.618584967467856	-0.503074778749188	-1.24008729864519	0.559217743227255	1.0175548096885	-0.00231234867901599	0.391173018655859	1.55600003331047	0.173789843497517	0.537947154586474	0.616293974630115	0.218568120337086	0.577575336905321	0.311957081944919	0.9981607707857	0.696709243591769	0.123655497283921	0.731704582654408	0.998353477037475	0.971861825917139	0.761932983672144	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.46127181999081	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	protein unfolding	BP	The process of assisting in the disassembly of non-covalent linkages in a protein or protein aggregate, often where the proteins are in a non-functional or denatured state.
