Feature	lfc_group1g2	lfc_group1g3	lfc_group1g4	se_group1g2	se_group1g3	se_group1g4	W_group1g2	W_group1g3	W_group1g4	p_group1g2	p_group1g3	p_group1g4	q_group1g2	q_group1g3	q_group1g4	diff_group1g2	diff_group1g3	diff_group1g4	passed_ss_group1g2	passed_ss_group1g3	passed_ss_group1g4	Description	Ontology	Definition
GO:0046174	-0.22119378137457	-0.00692609468146585	0.340705786174519	0.209128024355771	0.179434929805217	0.233790764373874	-1.05769555302771	-0.0385994783121903	1.45731071578888	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	polyol catabolic process	BP	The chemical reactions and pathways resulting in the breakdown of a polyol, any alcohol containing three or more hydroxyl groups attached to saturated carbon atoms.
GO:0016603	-0.203155549748117	-0.461824945412875	-0.104843055636822	0.240119649831729	0.209233351508718	0.261930124114119	-0.846059661883083	-2.20722433628671	-0.40027108753304	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	glutaminyl-peptide cyclotransferase activity	MF	Catalysis of the reaction: L-glutaminyl-peptide = 5-oxoprolyl-peptide + NH3.
GO:0017186	-0.203155549748117	-0.461824945412875	-0.104843055636822	0.240119649831729	0.209233351508718	0.261930124114119	-0.846059661883083	-2.20722433628671	-0.40027108753304	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase	BP	The chemical reactions and pathways resulting in the formation of peptidyl-pyroglutamic acid, catalyzed by glutaminyl-peptide cyclotransferase.
GO:0015446	-0.0365858824516448	0.0616983911176094	0.253741661640935	0.219063026685456	0.181360234586344	0.258553993771071	-0.167010759438548	0.340198011203141	0.981387515775923	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	ATPase-coupled arsenite transmembrane transporter activity	MF	Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: ATP + H2O + arsenite(in) = ADP + phosphate + arsenite(out).
GO:0071722	-0.0365858824516448	0.0616983911176094	0.253741661640935	0.219063026685456	0.181360234586344	0.258553993771071	-0.167010759438548	0.340198011203141	0.981387515775923	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	detoxification of arsenic-containing substance	BP	Any process that reduces or removes the toxicity of compounds containing arsenic, including arsenates, arsenites, and arsenides. These include transport of such compounds away from sensitive areas and to compartments or complexes whose purpose is sequestration of arsenic or arsenic-containing compounds.
GO:0030979	-0.127372765474333	0.181024682805476	-0.0810339305135791	0.269013739701282	0.248848101995065	0.314026469508482	-0.473480520421633	0.727450526462386	-0.258048089514283	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	alpha-glucan biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of alpha-glucans, compounds composed of glucose residues linked by alpha-D-glucosidic bonds.
GO:0019563	0.0160262856086486	-0.0324844108427297	-0.172633431697293	0.11194569714644	0.0978425796800718	0.138204711984368	0.143161247079324	-0.332006892591631	-1.24911393554236	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	glycerol catabolic process	BP	The chemical reactions and pathways resulting in the breakdown of glycerol, 1,2,3-propanetriol, a sweet, hygroscopic, viscous liquid, widely distributed in nature as a constituent of many lipids.
GO:0047324	0.0160262856086486	-0.0324844108427297	-0.172633431697293	0.11194569714644	0.0978425796800718	0.138204711984368	0.143161247079324	-0.332006892591631	-1.24911393554236	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	phosphoenolpyruvate-glycerone phosphotransferase activity	MF	Catalysis of the reaction: glycerone + phosphoenolpyruvate = glycerone phosphate + pyruvate.
GO:0016272	0.0688634504571566	0.164320994947669	-0.296675508781755	0.235074121839472	0.197667879381333	0.297777898100017	0.292943561453277	0.831298415614949	-0.996297947815147	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	prefoldin complex	CC	A multisubunit chaperone that is capable of delivering unfolded proteins to cytosolic chaperonin, which it acts as a cofactor for. In humans, the complex is a heterohexamer of two PFD-alpha and four PFD-beta type subunits. In Saccharomyces cerevisiae, it also acts in the nucleus to regulate the rate of elongation by RNA polymerase II via a direct effect on histone dynamics.
GO:0019290	0.0608342371932806	-0.107640389594344	-0.339679408697036	0.286430294748922	0.259068842158773	0.323203368663729	0.212387580184583	-0.415489522774705	-1.05097731530902	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	siderophore biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of siderophores, low molecular weight Fe(III)-chelating substances made by aerobic or facultatively anaerobic bacteria, especially when growing under iron deficient conditions. The complexes of Fe(3+)-siderophores have very high stability constants and are taken up by specific transport systems by microorganisms; the subsequent release of iron requires enzymatic action.
GO:0019386	0.222439240237278	0.289305959545885	0.0369271876556308	0.227840884023833	0.199390290770862	0.280777866702365	0.976292034637694	1.45095309519536	0.131517445051233	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	methanogenesis, from carbon dioxide	BP	The chemical reactions and pathways resulting in the formation of methane, a colorless, odorless, flammable gas with the formula CH4, from other compounds, including carbon dioxide (CO2).
GO:0047068	0.222439240237278	0.289305959545885	0.0369271876556308	0.227840884023833	0.199390290770862	0.280777866702365	0.976292034637694	1.45095309519536	0.131517445051233	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	N5,N10-methenyltetrahydromethanopterin hydrogenase activity	MF	Catalysis of the reaction: 5,10-methenyl-5,6,7,8-tetrahydromethanopterin + H(2) = 5,10-methylenetetrahydromethanopterin + H(+).
GO:0006531	-0.0269592279499897	0.101046179441916	0.517965154580805	0.196261144452104	0.1717118255306	0.219604946074643	-0.137364061670235	0.588463718964474	2.35862244379846	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	aspartate metabolic process	BP	The chemical reactions and pathways involving aspartate, the anion derived from aspartic acid, 2-aminobutanedioic acid.
GO:0008797	-0.0269592279499897	0.101046179441916	0.517965154580805	0.196261144452104	0.1717118255306	0.219604946074643	-0.137364061670235	0.588463718964474	2.35862244379846	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	aspartate ammonia-lyase activity	MF	Catalysis of the reaction: L-aspartate = fumarate + NH3.
GO:0044255	-0.384569289427452	0.402397262101468	0.331548131559868	0.251766898074498	0.205176927728536	0.284252371258227	-1.52748154093577	1.96122081832646	1.16638651101586	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	cellular lipid metabolic process	BP	The chemical reactions and pathways involving lipids, as carried out by individual cells.
GO:0004366	0.175923230352221	0.521134337102823	0.438125819785293	0.235999502419435	0.194893794490091	0.277137658094735	0.745438988424466	2.67394012449852	1.58089601679295	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	glycerol-3-phosphate O-acyltransferase activity	MF	Catalysis of the reaction: acyl-CoA + sn-glycerol 3-phosphate = CoA + 1-acyl-sn-glycerol 3-phosphate.
GO:0032923	-0.124025778154834	-0.0741512101409138	-0.185617264954887	0.219118163639434	0.187243074898919	0.247103157543056	-0.566022351113357	-0.396015768171633	-0.751173181275698	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	organic phosphonate biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of phosphonates, any organic compound containing one or more C-PO(OH)2 or C-PO(OR)2 (with R=alkyl, aryl) groups. Synthesis of phosphonic acid itself, an inorganic compound without the biochemically relevant C-P bond, is not included.
GO:0033980	-0.124025778154834	-0.0741512101409138	-0.185617264954887	0.219118163639434	0.187243074898919	0.247103157543056	-0.566022351113357	-0.396015768171633	-0.751173181275698	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	phosphonopyruvate decarboxylase activity	MF	Catalysis of the reaction: 3-phosphonopyruvate + 2 H(+) = CO(2) + phosphonoacetaldehyde.
GO:0009246	0.0441245453919505	-0.256262214172962	-0.396638554198028	0.232375696705637	0.225189142469292	0.301088104386644	0.18988451037479	-1.13798654483489	-1.31735046459585	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	enterobacterial common antigen biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of the enterobacterial common antigen, an acidic polysaccharide containing N-acetyl-D-glucosamine, N-acetyl-D-mannosaminouronic acid, and 4-acetamido-4,6-dideoxy-D-galactose. A major component of the cell wall outer membrane of Gram-negative bacteria.
GO:0006303	0.334467259392781	0.381583107890272	-0.144050585995937	0.230173174548961	0.213311177010057	0.266203841362046	1.45311138036911	1.78885660488518	-0.541128878001514	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	double-strand break repair via nonhomologous end joining	BP	The repair of a double-strand break in DNA in which the two broken ends are rejoined with little or no sequence complementarity. Information at the DNA ends may be lost due to the modification of broken DNA ends. This term covers instances of separate pathways, called classical (or canonical) and alternative nonhomologous end joining (C-NHEJ and A-NHEJ). These in turn may further branch into sub-pathways, but evidence is still unclear.
GO:0017025	0.261906332193531	0.295952991681369	0.502084553240757	0.260246734722032	0.226016397356294	0.288677992047231	1.00637701553978	1.30943150648856	1.73925469579479	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TBP-class protein binding	MF	Interacting selectively and non-covalently with a member of the class of TATA-binding proteins (TBP), including any of the TBP-related factors (TRFs).
GO:0004392	0.155645957489855	-0.120966594299381	0.0211396653681957	0.221657032703805	0.1979942869919	0.251947482046586	0.702192732579977	-0.610960023833059	0.0839050471807727	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	heme oxygenase (decyclizing) activity	MF	Catalysis of the reaction: heme + 3 donor-H2 + 3 O2 = biliverdin + Fe2+ + CO + 3 acceptor + 3 H2O.
GO:0006788	0.155645957489855	-0.120966594299381	0.0211396653681957	0.221657032703805	0.1979942869919	0.251947482046586	0.702192732579977	-0.610960023833059	0.0839050471807727	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	heme oxidation	BP	The chemical reactions and pathways resulting in the loss of electrons from one or more atoms in heme.
GO:0004604	-0.198482082877831	-0.115056719570842	-0.0700266766937433	0.228838954201493	0.199502372886052	0.273477217113836	-0.867343951865237	-0.576718551796664	-0.256060367414791	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	phosphoadenylyl-sulfate reductase (thioredoxin) activity	MF	Catalysis of the reaction: adenosine 3',5'-diphosphate + H(+) + sulfite + thioredoxin disulfide = 3'-phospho-5'-adenylyl sulfate + thioredoxin. Thioredoxin disulfide is the oxidized form of thioredoxin; 3'-phosphoadenosine 5'-phosphosulfate is also known as PAPS.
GO:0006825	0.107549394104678	0.00464412318523102	0.0613443062332387	0.143595073129767	0.124679569450911	0.154808901938676	0.748976909587184	0.0372484698630557	0.396258260765514	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	copper ion transport	BP	The directed movement of copper (Cu) ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.
GO:0008441	-0.12844023090748	-0.0457000617809076	-0.089736458891495	0.219017474866027	0.195081155221417	0.244104362110233	-0.586438278434391	-0.234261795964033	-0.367615138524119	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	3'(2'),5'-bisphosphate nucleotidase activity	MF	Catalysis of the reaction: adenosine 3',5'-bisphosphate + H2O = adenosine 5'-phosphate + phosphate.
GO:0008379	-0.172674049655269	-0.223465952238638	-0.517219637641758	0.180463647118659	0.174494138640239	0.24119097920028	-0.956835642037825	-1.28065019249366	-2.14444022474103	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	thioredoxin peroxidase activity	MF	Catalysis of the reaction: thioredoxin + hydrogen peroxide = thioredoxin disulfide + H2O.
GO:0031640	0.0446036759747003	0.385900567023209	-0.878200987976047	0.271480619847496	0.235377811085504	0.326843503675719	0.164297827225223	1.63949424647775	-2.68691584229057	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	killing of cells of other organism	BP	Any process in an organism that results in the killing of cells of another organism, including in some cases the death of the other organism. Killing here refers to the induction of death in one cell by another cell, not cell-autonomous death due to internal or other environmental conditions.
GO:0050829	0.0446036759747003	0.385900567023209	-0.878200987976047	0.271480619847496	0.235377811085504	0.326843503675719	0.164297827225223	1.63949424647775	-2.68691584229057	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	defense response to Gram-negative bacterium	BP	Reactions triggered in response to the presence of a Gram-negative bacterium that act to protect the cell or organism.
GO:0030178	-0.00700357220802808	0.202470974657264	0.187077911374407	0.212778435572642	0.196551377975149	0.277730463618902	-0.0329148590136949	1.03011729931938	0.673595215075552	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	negative regulation of Wnt signaling pathway	BP	Any process that stops, prevents, or reduces the frequency, rate or extent of the Wnt signaling pathway.
GO:0017148	0.140324466561053	0.367453885012318	0.181739864535731	0.225946614277162	0.198583689620953	0.260615518096714	0.621051424071888	1.85037293704078	0.697348591760706	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	negative regulation of translation	BP	Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of proteins by the translation of mRNA or circRNA.
GO:0016684	-0.168249037897404	-0.249748391792418	-0.690861675291125	0.178703572865358	0.176732479480108	0.22264695824805	-0.941497896206972	-1.41314371035307	-3.10294683892083	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	oxidoreductase activity, acting on peroxide as acceptor	MF	Catalysis of an oxidation-reduction (redox) reaction in which the peroxide group acts as a hydrogen or electron acceptor.
GO:0030638	0.170318572621667	0.0523737741846791	0.082679398690082	0.205868012810986	0.190633907689836	0.215844308822732	0.827319262939803	0.274734829807359	0.383051094286599	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	polyketide metabolic process	BP	The chemical reactions and pathways involving polyketides, any of a diverse group of natural products synthesized via linear poly-beta-ketones, which are themselves formed by repetitive head-to-tail addition of acetyl (or substituted acetyl) units indirectly derived from acetate (or a substituted acetate) by a mechanism similar to that for fatty acid biosynthesis but without the intermediate reductive steps.
GO:0003913	0.260434092114601	0.037700960253712	0.221374038898642	0.221018462284007	0.190194561484767	0.238148341604922	1.17833636802679	0.198223124569897	0.92956363838927	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	DNA photolyase activity	MF	Catalysis of the repair of a photoproduct resulting from ultraviolet irradiation of two adjacent pyrimidine residues in DNA.
GO:0031386	-0.211530691189681	0.0762942655774221	-0.474670708826766	0.254535667568849	0.217126350148107	0.289290363389408	-0.831045382401917	0.351381882140882	-1.64081064873848	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	protein tag	MF	A molecular function exhibited by a protein that is covalently attached (AKA tagged or conjugated) to another protein where it acts as a marker, recognized by the cellular apparatus to target the tagged protein for some cellular process such as modification, sequestration, transport or degradation.
GO:0070490	-0.211530691189681	0.0762942655774221	-0.474670708826766	0.254535667568849	0.217126350148107	0.289290363389408	-0.831045382401917	0.351381882140882	-1.64081064873848	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	protein pupylation	BP	The process in which a Pup protein is conjugated to a target protein via an isopeptide bond between the carboxyl terminus of Pup and the epsilon-amino group of a lysine residue of the target protein.
GO:0070628	-0.211530691189681	0.0762942655774221	-0.474670708826766	0.254535667568849	0.217126350148107	0.289290363389408	-0.831045382401917	0.351381882140882	-1.64081064873848	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	proteasome binding	MF	Interacting selectively and non-covalently with a proteasome, a large multisubunit protein complex that catalyzes protein degradation.
GO:0006235	0.279602181659308	0.121497291060597	-0.168397917778223	0.227183836444745	0.200362848212428	0.275152822397202	1.23073096235573	0.60638632433386	-0.612015956482284	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	dTTP biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of dTTP, deoxyribosylthymine triphosphate.
GO:0042742	0.195569732251762	-0.352472400911738	-0.625340336464295	0.238427559338244	0.210810862854639	0.274560322972503	0.820248014929844	-1.67198405309303	-2.27760635511388	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	defense response to bacterium	BP	Reactions triggered in response to the presence of a bacterium that act to protect the cell or organism.
GO:1901998	-0.306454997989337	-0.403721419274274	-0.457500642907332	0.276035013689002	0.242031015232303	0.328157416843393	-1.11020335389266	-1.66805654592152	-1.39414993970917	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	toxin transport	BP	The directed movement of a toxin into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.
GO:0043773	0.0198974511244833	0.24429551078568	0.0397676434713303	0.24130700832728	0.199515602920631	0.287991426256471	0.0824569964312711	1.22444313732627	0.138086206205025	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	coenzyme F420-0 gamma-glutamyl ligase activity	MF	Catalysis of the reactions: (1) GTP + F420-0 + L-glutamate = GDP + phosphate + F420-1, and (2) GTP + F420-1 + L-glutamate = GDP + phosphate + gamma-F420-2. This is the GTP-dependent successive addition of two L-glutamates to the L-lactyl phosphodiester of 7,8-didemethyl-8-hydroxy-5-deazariboflavin (F420-0) to form F420-0-glutamyl-glutamate (F420-2), with a gamma-linkage between the two glutamates.
GO:0004311	0.532258577676315	0.208899754062727	0.140010870520706	0.238062251684334	0.205788408033666	0.260997387235566	2.23579577992936	1.01511915106779	0.536445487074313	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	farnesyltranstransferase activity	MF	Catalysis of the reaction: 2-trans,6-trans-farnesyl diphosphate + isopentenyl diphosphate = diphosphate + geranylgeranyl diphosphate.
GO:0043828	0.308249046502861	0.156003860881324	0.0306491085936864	0.20570292644515	0.189480706906121	0.24050822562343	1.49851561098259	0.823323194369422	0.127434762425442	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	tRNA 2-selenouridine synthase activity	MF	Catalysis of the reaction: 5-methylaminomethyl-2-thiouridine + selenophosphate = 5-methylaminomethyl-2-selenouridine + phosphate (at the wobble position in tRNA).
GO:0008714	-0.191110880715736	-0.20230164757025	-0.272557248813998	0.220760347684838	0.19717107942668	0.243049960639548	-0.86569387446594	-1.0260208959574	-1.12140420881701	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	AMP nucleosidase activity	MF	Catalysis of the reaction: AMP + H(2)O = D-ribose 5-phosphate + adenine.
GO:0008816	0.136217426036281	0.158480682216062	0.293305026659215	0.20610555428827	0.177309672935607	0.259722583862764	0.660910990519741	0.89380731232648	1.12930120398846	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	citryl-CoA lyase activity	MF	Catalysis of the reaction: (3S)-citryl-CoA = acetyl-CoA + oxaloacetate.
GO:0006888	0.0972410758861719	0.186702067944361	0.400760465104183	0.19820563711768	0.183177451990479	0.1957052240582	0.490607014514108	1.01924153827658	2.04777602147709	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	ER to Golgi vesicle-mediated transport	BP	The directed movement of substances from the endoplasmic reticulum (ER) to the Golgi, mediated by COP II vesicles. Small COP II coated vesicles form from the ER and then fuse directly with the cis-Golgi. Larger structures are transported along microtubules to the cis-Golgi.
GO:0030127	0.0846388261793089	0.240956402080536	0.407197384174447	0.199342010208088	0.176292675414805	0.194912037722893	0.424591013660174	1.3667975797269	2.08913409829187	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	COPII vesicle coat	CC	One of two multimeric complexes that forms a membrane vesicle coat. COPII is best characterized in S. cerevisiae, where the subunits are called Sar1p, Sec13p, Sec31p, Sec23p, and Sec24p. Vesicles with COPII coats are found associated with endoplasmic reticulum (ER) membranes at steady state.
GO:0004586	-0.613260466644087	-0.187021167355497	0.00126211129239637	0.221660141176749	0.186318115302279	0.262564756621906	-2.76667001738973	-1.0037733961192	0.00480685720594942	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	ornithine decarboxylase activity	MF	Catalysis of the reaction: L-ornithine + H(+) = CO(2) + putrescine.
GO:0030798	0.316357476044055	-0.0531922479487886	-0.127977489724319	0.220426167432841	0.199522236543454	0.244188449416706	1.43520834993623	-0.266598093878142	-0.524093133930044	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	trans-aconitate 2-methyltransferase activity	MF	Catalysis of the reaction: S-adenosyl-L-methionine + trans-aconitate = (E)-3-(methoxycarbonyl)pent-2-enedioate + S-adenosyl-L-homocysteine.
GO:0005384	0.228747178416328	0.101237596446478	0.197777994722037	0.188306507401086	0.1878583715747	0.29780202332113	1.21475981671257	0.538903832700486	0.664125758839344	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	manganese ion transmembrane transporter activity	MF	Enables the transfer of manganese (Mn) ions from one side of a membrane to the other.
GO:0030026	0.228747178416328	0.101237596446478	0.197777994722037	0.188306507401086	0.1878583715747	0.29780202332113	1.21475981671257	0.538903832700486	0.664125758839344	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	cellular manganese ion homeostasis	BP	Any process involved in the maintenance of an internal steady state of manganese ions at the level of a cell.
GO:0045152	0.0906958146142016	-0.147441387303728	-0.14761576324016	0.136039731633636	0.115582705826047	0.155663362810976	0.666686221187583	-1.27563536646762	-0.948301260967949	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	antisigma factor binding	MF	Interacting selectively and non-covalently with an antisigma factor, a factor which inhibits the ability of the sigma factor to function as a transcriptional initiator.
GO:0015112	-0.121439322685958	-0.214860151221284	-0.411874004872291	0.244025280880928	0.216106944661541	0.288080143645475	-0.497650580495448	-0.994230664626674	-1.42972021486897	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	nitrate transmembrane transporter activity	MF	Enables the transfer of nitrate ions (NO3-) from one side of a membrane to the other.
GO:0004808	-0.197612530056146	-0.346800500342241	-0.516382765045708	0.224008497307001	0.199339345533968	0.265572740355257	-0.882165330475477	-1.7397493676588	-1.94441178094913	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity	MF	Catalysis of the reaction: S-adenosyl-L-methionine + tRNA containing 5-aminomethyl-2-thiouridine = S-adenosyl-L-homocysteine + tRNA containing 5-methylaminomethyl-2-thiouridylate.
GO:0047111	-0.388647929981093	-0.138220331562828	-0.125802162598577	0.22846436357292	0.192731770452767	0.264978332126881	-1.70113151960807	-0.717164229011751	-0.474763961222076	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	formate dehydrogenase (cytochrome-c-553) activity	MF	Catalysis of the reaction: ferricytochrome C-553 + formate = ferrocytochrome C-553 + CO2.
GO:0003810	0.627493198102262	0.41620085117304	-0.581440445989523	0.216877597165221	0.194459168396398	0.264133452498861	2.89330574620958	2.14029945003483	-2.20131316381453	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	protein-glutamine gamma-glutamyltransferase activity	MF	Catalysis of the reaction: protein glutamine + alkylamine = protein N5-alkylglutamine + NH3. This reaction is the formation of the N6-(L-isoglutamyl)-L-lysine isopeptide, resulting in cross-linking polypeptide chains; the gamma-carboxamide groups of peptidyl-glutamine residues act as acyl donors, and the 6-amino-groups of peptidyl-lysine residues act as acceptors, to give intra- and intermolecular N6-(5-glutamyl)lysine cross-links.
GO:0018149	0.633179521519317	0.449046585102595	-0.640800052447366	0.217777966561717	0.19374559420124	0.267815459849546	2.9074544661977	2.3177124979481	-2.39269253838952	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	peptide cross-linking	BP	The formation of a covalent cross-link between or within protein chains.
GO:0003867	0.075156713017174	-0.115915629911424	0.0764125016507579	0.212522869552743	0.188513452249075	0.243846847296933	0.353640590188444	-0.614893147032657	0.313362680296252	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	4-aminobutyrate transaminase activity	MF	Catalysis of the reaction: 4-aminobutanoate + amino group acceptor = succinate semialdehyde + amino acid.
GO:0009448	0.075156713017174	-0.115915629911424	0.0764125016507579	0.212522869552743	0.188513452249075	0.243846847296933	0.353640590188444	-0.614893147032657	0.313362680296252	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	gamma-aminobutyric acid metabolic process	BP	The chemical reactions and pathways involving gamma-aminobutyric acid (GABA, 4-aminobutyrate), an amino acid which acts as a neurotransmitter in some organisms.
GO:0036054	-0.35619034746586	-0.315377708937038	-0.2332882328129	0.221088560896128	0.193289004748006	0.249371551055233	-1.61107542616465	-1.63163812317313	-0.935504598763267	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	protein-malonyllysine demalonylase activity	MF	Catalysis of the reaction: protein-malonyllysine + H2O => protein-lysine + malonate. This reaction is the removal of a malonyl group (CO-CH2-CO) from a malonylated lysine residue of a protein or peptide.
GO:0036055	-0.35619034746586	-0.315377708937038	-0.2332882328129	0.221088560896128	0.193289004748006	0.249371551055233	-1.61107542616465	-1.63163812317313	-0.935504598763267	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	protein-succinyllysine desuccinylase activity	MF	Catalysis of the reaction: protein-succinyllysine + H2O => protein-lysine + succinate. This reaction is the removal of a succinyl group (CO-CH2-CH2-CO) from a succinylated lysine residue of a protein or peptide.
GO:1901285	0.145867331432452	0.163162340190771	-0.1123775069517	0.225353026729333	0.191476434544453	0.272948782893606	0.647283657776872	0.852127524616571	-0.411716461089715	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	5,6,7,8-tetrahydromethanopterin biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of 5,6,7,8-tetrahydromethanopterin.
GO:0018826	-0.0521495487901078	0.0985145093751674	0.136282341204214	0.214360659997949	0.18173827705169	0.263896292752367	-0.243279474837439	0.54206802756883	0.516423856443098	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	methionine gamma-lyase activity	MF	Catalysis of the reaction: L-methionine = methanethiol + NH3 + 2-oxobutanoate.
GO:0016274	-0.0630626058894818	0.0560700006074019	-0.11203592018657	0.231477752039858	0.193038573322779	0.266859784694811	-0.272434846691543	0.290460085993526	-0.419830662438321	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	protein-arginine N-methyltransferase activity	MF	Catalysis of the reaction: S-adenosyl-L-methionine + (protein)-arginine = S-adenosyl-L-homocysteine + (protein)-N-methyl-arginine.
GO:0018216	-0.0630626058894818	0.0560700006074019	-0.11203592018657	0.231477752039858	0.193038573322779	0.266859784694811	-0.272434846691543	0.290460085993526	-0.419830662438321	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	peptidyl-arginine methylation	BP	The addition of a methyl group to an arginine residue in a protein.
