Feature	lfc_(Intercept)	lfc_group1g2	lfc_group1g3	lfc_group1g4	lfc_age	lfc_loc2	lfc_loc3	lfc_loc4	lfc_abx_useyes	se_(Intercept)	se_group1g2	se_group1g3	se_group1g4	se_age	se_loc2	se_loc3	se_loc4	se_abx_useyes	W_(Intercept)	W_group1g2	W_group1g3	W_group1g4	W_age	W_loc2	W_loc3	W_loc4	W_abx_useyes	p_(Intercept)	p_group1g2	p_group1g3	p_group1g4	p_age	p_loc2	p_loc3	p_loc4	p_abx_useyes	q_(Intercept)	q_group1g2	q_group1g3	q_group1g4	q_age	q_loc2	q_loc3	q_loc4	q_abx_useyes	diff_(Intercept)	diff_group1g2	diff_group1g3	diff_group1g4	diff_age	diff_loc2	diff_loc3	diff_loc4	diff_abx_useyes	passed_ss_(Intercept)	passed_ss_group1g2	passed_ss_group1g3	passed_ss_group1g4	passed_ss_age	passed_ss_loc2	passed_ss_loc3	passed_ss_loc4	passed_ss_abx_useyes
s__Clostridium_sp._1001270J_160509_D11	-0.43162076407039	0.403773636783336	0.392058169157965	-0.718449368493192	-0.00690033755328924	1.1260450085119	0.734188392912243	0.687020204995026	-0.496846989692199	0.665606326178703	0.491322947332459	0.470565256013877	0.554973692154508	0.0119298730919431	0.49193836665498	0.605583566565994	0.476483826302181	0.366418756930067	-0.648462532723146	0.821809034109938	0.833164293681733	-1.2945647309948	-0.578408294883656	2.2889961117866	1.21236511927745	1.44185419750077	-1.35595402881361	0.517521510008122	0.412285004671923	0.405868628078345	0.197147270764932	0.563719591405901	0.0232541313745716	0.226979343326486	0.151100595969075	0.176831481772125	0.996136557408079	0.944457888567069	0.727857739687166	0.465198384524269	0.994214556961177	0.329229544197883	0.994297915675621	0.720670761815241	0.615881658253825	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Dysosmobacter_welbionis	0.233261204304961	-0.334500525950096	-0.030602345081101	-0.532208783564688	-0.0012412763461933	-0.373007168390249	0.24592313189508	-0.256760532707436	0.0191212905432813	0.437420931270872	0.351926318979427	0.319438843720074	0.403145950352029	0.0070487102434722	0.320500111571889	0.341376769492092	0.32778613462111	0.233411997801703	0.533264843150623	-0.950484541537373	-0.0958003251098605	-1.32013922774112	-0.176099783267846	-1.16382851338441	0.720386253174081	-0.783317247400432	0.0819207698120382	0.594393495419015	0.342918665005589	0.923767165339225	0.188172986904218	0.860379027851017	0.245765699877507	0.472058927506698	0.4342909997715	0.934784882653648	0.996136557408079	0.944457888567069	0.98218722322629	0.460168486156679	0.994214556961177	0.768732247291273	0.994297915675621	0.935265004567039	0.986106405622868	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
s__Ruminococcus_champanellensis	-0.176797642100573	0.290307872319623	0.284204596037493	0.0957874735604217	0.00678862272158526	-0.194890995717595	-0.213964702159942	-0.397524871408929	-0.453098306872494	0.495928233012842	0.360328036519407	0.358547840877894	0.458916204931539	0.00759291654855941	0.38317598168597	0.422529134142492	0.366530627182249	0.272329545369332	-0.356498441370235	0.805676613798515	0.792654601800491	0.208725411155859	0.894073137531486	-0.50862007284506	-0.506390411620198	-1.08456113057987	-1.66378681482394	0.721816925966347	0.421319504193488	0.428852870281097	0.834860214389351	0.372282503864631	0.611540068401857	0.613101484293244	0.2793307383354	0.0976118752432802	0.996136557408079	0.944457888567069	0.749100143542956	0.901917259721829	0.994214556961177	0.93462195854302	0.994297915675621	0.898717090124401	0.504953739239276	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Suilimivivens_aceti	-0.00547207005250386	-0.0596540597343573	-0.00441225521776335	-0.198736144122464	-0.00160376649729492	-0.00822303166118236	0.205067733354305	0.0769006854381135	-0.0429812055187189	0.368622253599287	0.309874722497796	0.29571825067599	0.357457311644259	0.00613110860820807	0.30832303266963	0.307891286937456	0.273972458488062	0.215371388760932	-0.0148446546541173	-0.192510248185157	-0.0149204697636256	-0.555971685705077	-0.261578549619536	-0.0266701828597846	0.666039417334866	0.280687649636375	-0.19956785237815	0.98816938659919	0.847517741169225	0.988108969392737	0.578787604810284	0.793887821004322	0.978746646518121	0.506074303235385	0.779210217295457	0.842000427676461	0.996136557408079	0.989663083780718	0.996946020825972	0.783942219438038	0.994214556961177	0.99361255669852	0.994297915675621	0.954254343794924	0.968756697612857	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Pseudoflavonifractor_capillosus	-0.0130133002184314	0.301630877433329	0.0953239185719375	0.099522056695408	-0.00251880895219143	-0.242200908934702	0.137788378280409	-0.0824382230223981	-0.0281994972424238	0.359390518056793	0.307549961860888	0.27658968367561	0.321382654461385	0.00614721853742644	0.30218563418819	0.307010898891913	0.27914519639376	0.216703452769923	-0.0362093588022124	0.980754071983153	0.344640180736948	0.30966841338155	-0.40974774800278	-0.801497098250105	0.44880614589816	-0.295323810287286	-0.130129432097068	0.971147670930397	0.327772105972498	0.730688251165886	0.7571010056671	0.682382574695976	0.423693315048813	0.654005375994223	0.768020085856474	0.896580806813212	0.996136557408079	0.944457888567069	0.897512052801933	0.864187769839503	0.994214556961177	0.87002673090176	0.994297915675621	0.954254343794924	0.980407467612821	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Clostridium_sp._AF43_10	-0.751357718174733	0.6504647429523	0.489560152858402	0.675785347142722	0.0139058167972425	-0.941512743410468	-0.299140170688565	-0.129027214728774	-0.303926822732517	0.53604108607295	0.430861476751098	0.417401135173371	0.567598260261115	0.00971206950330857	0.448578683839959	0.51384776270722	0.443398672705683	0.305118702347809	-1.40167934454278	1.50968415152154	1.1728769080972	1.19060503608985	1.43180779261364	-2.09887981156585	-0.582157192068983	-0.29099594263878	-0.996093718260729	0.162984869340057	0.133133951885026	0.242621620687771	0.235605729825821	0.154186621911535	0.0374277302578967	0.561295855415963	0.771438491441173	0.320737353641222	0.852069503650295	0.944457888567069	0.598763449220278	0.515265042020807	0.994214556961177	0.376624395701496	0.994297915675621	0.954254343794924	0.695793130076522	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
s__sp._25	0.303196119852133	-0.257439363123884	-0.0905588048887498	-0.0239442919305411	-0.00319308409716109	-0.322137930565065	-0.119278230426018	-0.453682876170224	0.163165210188835	0.305111591302911	0.256264407022536	0.233246279010877	0.276990076479496	0.0052345471960853	0.252788904411616	0.242259078884815	0.2220700556329	0.173144462171606	0.993722062663701	-1.00458493676511	-0.388254017482212	-0.086444583989685	-0.610001969138623	-1.27433572021234	-0.492358143913898	-2.04297186704091	0.94236459048352	0.321435231262156	0.316185560928251	0.698198452130457	0.931190573740982	0.542481594129721	0.203870821851517	0.62295055961982	0.0422313185218869	0.347025780528353	0.982569059199092	0.944457888567069	0.889808935953402	0.963730777331562	0.994214556961177	0.765167013610366	0.994297915675621	0.444393810283193	0.700203739767542	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
s__Faecalibacillus_sp._H12	0.601442597771704	0.0551600140827552	-0.73342549557357	-0.316286959361148	-0.00621779424364489	-0.572694211818191	-0.411751685246891	0.103723487963474	0.168014492954718	0.655322153697386	0.515465634062194	0.48092479204452	0.582243665642969	0.0115420264123601	0.478560439861686	0.534769630396265	0.503745616076482	0.385360151162011	0.917781574113299	0.107010070968378	-1.52503158020948	-0.543220953742577	-0.538709063859566	-1.19670195050747	-0.769960861355912	0.205904497534577	0.435993427052819	0.360394562556903	0.914942238790727	0.129625655000227	0.587886960722039	0.590988146954679	0.233551568414056	0.442688531494826	0.83718035676502	0.663548351274216	0.996136557408079	0.989663083780718	0.464924015934148	0.783942219438038	0.994214556961177	0.765167013610366	0.994297915675621	0.954254343794924	0.88401604683939	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Ruminococcus_sp._NSJ_13	-0.318726559268816	-0.0393363023101964	-0.45447406307611	-0.580803608357481	0.00113989019374981	-0.00762761995457614	0.200546149566965	0.587393310370901	0.544398326493449	0.517303942511955	0.387662970639444	0.363737154492536	0.50405116568253	0.0093941549612619	0.406182929233511	0.449602337915894	0.369984295282477	0.298624830840493	-0.61613015690761	-0.101470362891023	-1.24945735529868	-1.15227113416358	0.121340365200521	-0.0187787802135601	0.44605228366157	1.58761687417688	1.82301761364323	0.53844557982944	0.919269501733517	0.212825498308084	0.250460229621798	0.90353220418607	0.985034601519423	0.655998163500803	0.113809155056105	0.0696579424253539	0.996136557408079	0.989663083780718	0.558567103290928	0.524116466675394	0.994214556961177	0.99361255669852	0.994297915675621	0.615408686675216	0.465292937061215	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Turicibacter_sanguinis	-0.673645815001028	0.160844795938468	0.485969611182747	-1.13819569533131	0.0155989916818765	0.374314974557915	0.371826791030659	-1.25724618290669	-0.0722072396945377	0.599851864356356	0.476364271027884	0.448391984705624	0.517992496805907	0.0104096372725379	0.485557772198058	0.550480857661422	0.4589061329047	0.339035005541455	-1.12302029055766	0.337650839328068	1.08380530374956	-2.19732081516577	1.49851443172077	0.77089688599451	0.675458166902062	-2.73965870743282	-0.212978714629244	0.263100727397891	0.73606615305799	0.280071508131579	0.0294258840230592	0.135957799796842	0.441897891334107	0.500353700254508	0.00684435678575327	0.831613000894617	0.932907266245772	0.989663083780718	0.643925091345255	0.179006777135791	0.994214556961177	0.885501586277516	0.994297915675621	0.230141496920954	0.968756697612857	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Jingyaoa_shaoxingensis	0.0531314757733404	0.205153391516469	-0.350102093117902	-0.0864051654936202	0.00128877404504563	-0.0517994239024408	-0.45918901837131	-0.150070049136009	0.0734464380040766	0.375396792769105	0.301623392811144	0.277660327825957	0.341223186431098	0.0062553536027208	0.288105644929236	0.291130882905835	0.288833247541151	0.215261207738496	0.141534176095159	0.680164060235616	-1.26090066902663	-0.253221846959886	0.206027369017967	-0.179793158565719	-1.5772597320767	-0.519573319254488	0.341196812819619	0.887575169894132	0.49710294648425	0.208656344608315	0.800329029392282	0.836956662112009	0.857477492102695	0.116146942677386	0.603874025906102	0.733275250498575	0.996136557408079	0.982559410567527	0.556887916668996	0.885960942002156	0.994214556961177	0.969126164133818	0.994297915675621	0.954254343794924	0.926061231850313	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Dorea_ammoniilytica	-0.011436359797476	-0.163308916727081	-0.353631529657031	-0.633367838404615	0.00237757564361737	-0.0850479805720584	-0.0141610361839907	-0.0461025447869017	0.282965400363391	0.418221496382414	0.350682654743497	0.300689368217198	0.376468214789173	0.0075842520044385	0.341297879730329	0.338800927558772	0.314831924031464	0.246232239847198	-0.0273452223197509	-0.465688606260071	-1.17606928290724	-1.68239392735801	0.313488481425188	-0.24918988843194	-0.0417975130293415	-0.14643541924387	1.14918095428522	0.978209064685711	0.641897013339359	0.24083250058654	0.0939047727996806	0.75420524497385	0.803445341105303	0.966697854786871	0.883711155797704	0.251723553973895	0.996136557408079	0.989663083780718	0.598763449220278	0.297180986860166	0.994214556961177	0.952100426243729	0.994297915675621	0.954691971524427	0.656768197480488	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__sp._26	0.140822378657411	-0.0400022716196921	-0.315317362142481	-0.385357123052394	-0.00767358175467633	0.608984497119814	0.220517451922028	0.663547175418229	-0.245213160271253	0.422809378691087	0.344276770696753	0.316739634830191	0.43489772536288	0.00794852236967111	0.329985816376506	0.359602009419468	0.326940742159993	0.249828945443529	0.333063516928983	-0.116192189030746	-0.995509647258158	-0.886086775300677	-0.965409845728829	1.84548688730602	0.613226417388562	2.02956404587077	-0.981524217844008	0.739399258439395	0.907604794741301	0.320567433626641	0.376525293707376	0.335385344325981	0.0662924830503236	0.540351573068324	0.0435887337345989	0.327397960467799	0.996136557408079	0.989663083780718	0.651689010624126	0.629098628524148	0.994214556961177	0.524490527662854	0.994297915675621	0.444393810283193	0.700203739767542	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Clostridium_sp._OM08_29	-0.421681931459499	0.884081867108568	0.718637719113066	0.925442356024991	0.00491003563690813	-0.940123559230296	-0.618346853389487	-0.268699083479591	-0.288365568839484	0.584279896993069	0.459251680272545	0.43696652237567	0.570806092558801	0.00990657046910981	0.445888178055	0.534205662511355	0.485141818939319	0.328750306529788	-0.721712202712498	1.92504873707573	1.64460589613599	1.62129025616463	0.495634251249549	-2.10842898623415	-1.15750711155433	-0.553856775462187	-0.877156805976561	0.471492928689487	0.0559433848360179	0.101954972749135	0.10686479844223	0.620811966264027	0.0365041204252961	0.248738087695311	0.580426670568698	0.381676820786787	0.996136557408079	0.752438526044441	0.421936733377191	0.319000564355441	0.994214556961177	0.376624395701496	0.994297915675621	0.954254343794924	0.708380309895118	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Terrisporobacter_mayombei	0.287210541494937	-0.408060667157811	0.245024730720929	-0.134770667307448	0.00041439768026613	-0.0868616203789003	0.0424135840552523	-0.463180411653067	-0.438948456647914	0.550579289938666	0.444681734626018	0.409975104048622	0.466736728507458	0.0100267985852192	0.450667877824816	0.523504267515551	0.420840367797292	0.326917570305595	0.52165155272537	-0.917646566933978	0.597657585305155	-0.288750936182847	0.0413290121212775	-0.192739763921371	0.0810186023058396	-1.10060832347758	-1.34268848333112	0.602481636374301	0.359892883264957	0.550734547294999	0.773066623127724	0.967074224491493	0.847355467583827	0.935506979143972	0.272370533388814	0.180872308557815	0.996136557408079	0.944457888567069	0.821500594804905	0.875056607654754	0.994214556961177	0.965841613474785	0.994297915675621	0.898717090124401	0.615881658253825	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
s__sp._27	-0.0695651154022349	-0.196607011479033	-0.308147023907751	-0.807048781850553	0.000175295970970536	0.529580446842858	-0.0882310809856773	-0.0332215700391346	0.325854605641276	0.443811650388402	0.37395248301004	0.334021263622177	0.403783564809406	0.00821752496839843	0.351591388740628	0.386754780282004	0.345541446324912	0.262895222737999	-0.156744680635028	-0.525753993920545	-0.922537147983208	-1.99871627323786	0.0213319669419514	1.50623838865842	-0.22813184344184	-0.0961435173478335	1.2394846975444	0.875587255426563	0.599579230018712	0.357241060836159	0.0468477992216164	0.982999833394541	0.133414866038428	0.819751857439906	0.923492549352261	0.21646307917371	0.996136557408079	0.989663083780718	0.676745389893851	0.221088736677453	0.994214556961177	0.703698018908573	0.994297915675621	0.967971146770297	0.639225211517268	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Succinivibrio_sp._AGMB01872	1.14922076183601	-0.921060823343282	-0.378860292976152	0.385408532234757	-0.0132331727103281	-1.7656479026633	0.60635775432895	-0.18612493607619	-0.70756480750113	0.44660276429663	0.371377986122345	0.378657767507952	0.503989480426482	0.00916204263305848	0.374001872169752	0.49087700863338	0.39379209446316	0.247807608319639	2.57325044471223	-2.48011690989097	-1.00053485095402	0.764715429989967	-1.44434742778648	-4.72096006477183	1.23525393054581	-0.47264772120407	-2.85529896478588	0.0121647422882503	0.0155074151155971	0.320449562369979	0.446975312187401	0.153039937932054	1.14640371329908e-05	0.220807978279986	0.637914239303504	0.00563336445127967	0.233736833967095	0.521436833261954	0.651689010624126	0.687064908448063	0.994214556961177	0.00102794199625817	0.994297915675621	0.954254343794924	0.242756677044299	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
s__Clostridium_sp._AF23_8	-0.130311491231517	0.123836538947441	0.902927886822782	1.39335793224435	-0.000405513014676735	-1.13963545960117	-0.459715171823814	0.0726459801452789	-0.576951205372509	0.562020646799707	0.464861091821627	0.43701666897332	0.523440323939632	0.00982910975385496	0.45879889739001	0.542728788047686	0.465665448884645	0.324306020589833	-0.231862462657813	0.266394716886649	2.06611772714305	2.66192318115149	-0.0412563319396951	-2.48395422500853	-0.84704401525762	0.156004660254007	-1.77903328567005	0.816918873982922	0.790252476517255	0.0403078274843294	0.0085018390715186	0.967139120277862	0.013944906732777	0.398140837754952	0.876211237610952	0.0769902481027287	0.996136557408079	0.989663083780718	0.261357795370375	0.114349735511925	0.994214556961177	0.312598325926418	0.994297915675621	0.954254343794924	0.465292937061215	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Mediterraneibacter_butyricigenes	0.450706133437431	0.346910048794515	-0.142994089285693	-0.096442819961635	-0.00229793242545997	-0.173255705743959	-0.401993673276936	-0.683717669973752	-0.281961835906054	0.365779075139482	0.297994538802771	0.28247611864896	0.340599623205207	0.00652849465376223	0.296501700393933	0.315280121424148	0.29231511990169	0.226716190559252	1.23218129212439	1.16414901490567	-0.506216560782597	-0.28315597960462	-0.351985035958592	-0.584332924613151	-1.27503653405452	-2.33897470032921	-1.2436775477328	0.219178968859468	0.245607595945723	0.613204711177223	0.777319950298439	0.72518187751768	0.559587003515224	0.203623118212903	0.0202212372871479	0.214924057875251	0.907063732664566	0.944457888567069	0.848027882741972	0.875056607654754	0.994214556961177	0.93462195854302	0.994297915675621	0.405765788229194	0.639225211517268	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
s__Oribacterium_sp._oral_taxon_102	-0.904462993894157	0.0799464845719419	0.727158698037482	0.892939559879994	0.0106660567019233	0.299557855121482	0.596978380975305	0.304490549476811	-0.678789308503042	0.531300588065912	0.394694294702972	0.401786725281331	0.491540725971588	0.00984612210452508	0.40860589183292	0.444219692504813	0.418945010184626	0.304877500680275	-1.70235647053707	0.202552926771099	1.8098126500529	1.81661358398125	1.0832748760064	0.733121722199669	1.34388094685568	0.726803141401839	-2.22643293450141	0.090127194234917	0.839675145380455	0.0717147868178894	0.0706623832626787	0.279894179294495	0.464279075186884	0.180396799436417	0.468133488020188	0.027017857561171	0.734673189369475	0.989663083780718	0.356399231598264	0.261693862095096	0.994214556961177	0.898496915289725	0.994297915675621	0.935265004567039	0.345160200675413	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
s__sp._28	0.32864074644339	-0.148343742791343	-0.738671604205717	-1.05712503941487	-0.00817381497809716	0.370716205181804	0.441420385434597	0.77808665593606	-0.0994847575612385	0.532793132696519	0.420945642817907	0.386989417665164	0.535957023287123	0.00889851283605663	0.423398283588462	0.50116126348707	0.386790581919576	0.306200135916303	0.616826168122902	-0.352405934881034	-1.90876434984287	-1.97240635626215	-0.91855966594519	0.875573235771865	0.880795100489616	2.01164840176446	-0.324901088836981	0.538008135102439	0.724882295789249	0.0576367811635733	0.0498570623329187	0.359364928272108	0.382248370565447	0.379421487094213	0.0455169079622594	0.745574817529331	0.996136557408079	0.989663083780718	0.323006127770859	0.221477606221124	0.994214556961177	0.849791832083514	0.994297915675621	0.444393810283193	0.932744110300641	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Dorea_sp._AF24_7LB	-0.329306095284407	-0.16447203911948	-0.423047780465737	-0.463459769945921	0.0045923390084152	0.242017653240729	-0.216675502665912	0.233253651757796	0.50696424713673	0.515031593468436	0.42753883065697	0.383536983514291	0.505793526719103	0.00878847109626898	0.394028497356048	0.4472820096354	0.399330073845606	0.298912333801535	-0.639390086861901	-0.384694973475853	-1.10301691531652	-0.916302296219988	0.522541288252607	0.614213578116	-0.484427046020775	0.584112409845644	1.69602987166576	0.523240494695157	0.700838444927856	0.271235961628076	0.360520877939704	0.601824124481118	0.539714661657392	0.628569167494557	0.55974861534612	0.0913077447625748	0.996136557408079	0.989663083780718	0.628986842051314	0.623736142392409	0.994214556961177	0.93462195854302	0.994297915675621	0.952989731190545	0.491235666822653	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__sp._29	-0.669108878844905	0.0750462677352423	-0.286767051591092	-0.608982129054488	0.010924389581737	0.516483580491689	-0.216355245642821	0.451919020801777	0.184141460217647	0.541570117277692	0.479378249845081	0.414762703911153	0.492731604403005	0.00988142467633295	0.440055371536232	0.464497182277571	0.429139328944843	0.319079088970834	-1.23549815157511	0.156549171264017	-0.691400284757813	-1.23593072498837	1.10554802971904	1.17367861841715	-0.465783763384669	1.05308227496404	0.577102876943712	0.217951003027634	0.875742436472531	0.490036410501163	0.217790465792316	0.270118858956497	0.241781398352718	0.641826934419801	0.293448124839947	0.564454722159046	0.907063732664566	0.989663083780718	0.784197547599389	0.492316263009521	0.994214556961177	0.765167013610366	0.994297915675621	0.898717090124401	0.847117691533124	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Dorea_sp._OM07_5	-0.415917247978625	-0.41364546554238	-0.715128827796106	-0.367052284652237	0.0100224713082525	0.103547578388696	-0.169107095451854	0.209815417730419	0.529689809731826	0.532429514319697	0.450981357983837	0.396050740690094	0.535090015279923	0.010244767617668	0.429697187127623	0.459585855904304	0.429421987196948	0.316954853659119	-0.781168655742267	-0.917211894060606	-1.80564951488296	-0.685963621392224	0.978301478597514	0.240978022408933	-0.367955395666192	0.488599615264203	1.67118377780547	0.435600113938808	0.360104183476224	0.0724329795631553	0.493507342867617	0.329072723420361	0.809811822799842	0.713284290410543	0.625644916674339	0.0962038103131178	0.996136557408079	0.944457888567069	0.356399231598264	0.729414699073565	0.994214556961177	0.953654673084206	0.994297915675621	0.954254343794924	0.504953739239276	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Desulfovibrio_sp._An276	2.49435636049052	0.213585400601673	-0.742505811283876	-0.507454584594269	-0.0142192691346479	-2.10527967185272	-2.31971489329365	-2.68424201530727	-0.415157686888847	0.505503068724429	0.467012705632714	0.409768350328357	0.544416638841128	0.00810146625990982	0.469842468982208	0.555975380899147	0.45236711441957	0.318981460597849	4.93440399241235	0.457343875285588	-1.81201356983498	-0.932107045211664	-1.75514760889793	-4.48082029794638	-4.17233383525384	-5.93376912190314	-1.30151039534003	3.06719720573905e-06	0.648377851934188	0.0728697313676747	0.353440056782068	0.0821787686460392	1.9159477166907e-05	6.26845609095427e-05	3.93049427315402e-08	0.195959544754734	0.00027702257769611	0.989663083780718	0.356399231598264	0.621407681531871	0.994214556961177	0.0012884748394745	0.0102380466313435	1.05730295947843e-05	0.63162806317386	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
s__Alistipes_communis	0.273464650930877	-0.704783842867498	-0.809237279896597	-1.09658458928418	-0.00582828885594933	0.766387845822913	0.790747580325648	0.389050674825869	-0.140555032361672	0.523438514362867	0.458942074180935	0.394541360156099	0.526945643280366	0.00985043103697856	0.431028413675571	0.503258551762564	0.43867153808859	0.30359868613228	0.522438917708874	-1.53567058353783	-2.05108351524014	-2.08102031636067	-0.591678560468056	1.7780448376653	1.57125512831567	0.886883786719026	-0.462963243195429	0.602048930371215	0.126489238046224	0.0418024751984952	0.0389399978965759	0.554856504649344	0.0771946364943284	0.117993740483755	0.376401816736261	0.643986306618944	0.996136557408079	0.944457888567069	0.261357795370375	0.19397887841072	0.994214556961177	0.561225870729036	0.994297915675621	0.916270305099025	0.879351860307086	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Alistipes_indistinctus	-0.604486627381426	0.0611306525612423	-0.635229720164466	0.286336714901286	0.00853287478624604	-0.00935600349878467	-1.03166717103168	1.19667339162649	0.0813827874473862	0.502547850827161	0.473015552597121	0.403270427070291	0.488551935002375	0.00942503157554657	0.40599048813713	0.443881072218696	0.466493269789585	0.29479942881661	-1.2028439210047	0.129236030878056	-1.57519539624894	0.586092684086685	0.905341771839232	-0.0230448834939811	-2.3241972582318	2.56525328257417	0.276061550641651	0.231206191220017	0.897369101484955	0.11762332239767	0.558821701050502	0.366946432369234	0.981649536077938	0.0216538060981982	0.0114363599754884	0.782935822434708	0.913838005690668	0.989663083780718	0.455917117364858	0.778875842396814	0.994214556961177	0.99361255669852	0.898173130176422	0.279670984855126	0.944438279080433	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Dorea_sp._AM10_31	0.150360815215852	-0.192539713300176	-0.44377992286742	-0.356419540093574	-0.00191162635086378	-0.0265506769962926	-0.143414632180211	0.416616850594702	0.0616404625371572	0.581776062471706	0.463300461646182	0.413581863121745	0.557985542835819	0.00990219745605431	0.430535284349188	0.477512130854265	0.432934005507873	0.318360392071592	0.258451361125167	-0.415582822033139	-1.07301591882617	-0.63876124510711	-0.193050720241394	-0.0616689919768772	-0.300337149390621	0.962310295089826	0.193618503030665	0.796308149008709	0.678133658366957	0.284478125579119	0.52366451565316	0.847103199202197	0.950884261070666	0.764212923177123	0.336984940262771	0.846659121909035	0.996136557408079	0.989663083780718	0.648513693057484	0.753292805939573	0.994214556961177	0.99361255669852	0.994297915675621	0.900492269537285	0.968756697612857	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
