"t1","t2","r1","r2","n1","n2","p","BH_p","abs_diff_cor","num_sig_corr_t1","num_sig_corr_t2","Description","Ontology"
"s__Prevotella_sp._P5_64","GO:0015661",0.249282363206414,0.703349282296651,78,56,0.000616452884083963,0.0888826995760413,0.454066919090237,40,3,"L-lysine efflux transmembrane transporter activity","MF"
"s__Oscillibacter_sp._ER4","GO:1903401",0.236632026452527,0.624737015896976,145,86,0.000404925839877465,0.0838182743046852,0.388104989444449,31,3,"L-lysine transmembrane transport","BP"
"s__Vescimonas_fastidiosa","GO:1903401",0.144260911502291,0.571753384593613,144,86,0.000285135798238831,0.0803975280395065,0.427492473091322,25,3,"L-lysine transmembrane transport","BP"
"s__Prevotella_sp._P5_64","GO:1903401",0.249282363206414,0.703349282296651,78,56,0.000616452884083963,0.0888826995760413,0.454066919090237,40,3,"L-lysine transmembrane transport","BP"
"s__Anaerobutyricum_soehngenii","GO:0016539",-0.138185757904068,0.478275471222871,142,83,2.90468489412876e-06,0.0490594728891098,0.616461229126938,4,3,"intein-mediated protein splicing","BP"
"s__Faecalibacterium_sp._CLA_AA_H233","GO:0016539",0.279349359061676,-0.221580087286817,142,82,0.000295563259793947,0.0804737967828592,0.500929446348492,10,3,"intein-mediated protein splicing","BP"
"s__Faecalibacterium_sp._I3389","GO:0016539",0.273389481360713,-0.182224834296536,142,82,0.0010234374792065,0.0942794003147865,0.455614315657249,5,3,"intein-mediated protein splicing","BP"
"s__Eggerthella_lenta","GO:0051191",0.0242082350807183,-0.407028633426105,149,86,0.000963433988048849,0.0935868372687445,0.431236868506823,13,2,"prosthetic group biosynthetic process","BP"
"s__Collinsella_sp._TF05_9AC","GO:0051191",-0.0946888931963559,-0.514486638537272,133,80,0.0010569714821321,0.0945515389416827,0.419797745340916,25,2,"prosthetic group biosynthetic process","BP"
"s__Escherichia_coli","GO:0004336",-0.124502459749553,0.40001749628204,129,70,0.000309340492041789,0.0804737967828592,0.524519956031593,7,1,"galactosylceramidase activity","MF"
"s__Escherichia_coli","GO:0006683",-0.124502459749553,0.40001749628204,129,70,0.000309340492041789,0.0804737967828592,0.524519956031593,7,1,"galactosylceramide catabolic process","BP"
"s__Phascolarctobacterium_succinatutens","GO:0015649",0.0239262972496952,-0.512642521797451,121,71,0.000117140717319733,0.0701594561540619,0.536568819047147,38,1,"2-keto-3-deoxygluconate:proton symporter activity","MF"
"s__Phascolarctobacterium_succinatutens","GO:0046411",0.0239262972496952,-0.512642521797451,121,71,0.000117140717319733,0.0701594561540619,0.536568819047147,38,1,"2-keto-3-deoxygluconate transmembrane transport","BP"
"s__Fusicatenibacter_saccharivorans","GO:0042626",-0.411224378741157,0.0112363790744846,149,86,0.00115128676277944,0.0949568926561188,0.422460757815642,5,1,"ATPase activity, coupled to transmembrane movement of substances","MF"
"s__Prevotella_sp._P5_64","GO:0005337",0.19381883938846,0.661244019138756,78,56,0.000933027643677175,0.0933158992068922,0.467425179750296,40,1,"nucleoside transmembrane transporter activity","MF"
"s__Ruminococcus_sp._210702_SL_1_03","GO:0004629",0.320078475160838,-0.211251758087201,132,80,0.000159925827073171,0.0748989044502578,0.531330233248039,10,1,"phospholipase C activity","MF"
"s__Prevotella_copri","GO:0009226",0.118445864426471,0.520339196507283,139,83,0.00123949675562714,0.0978271996074365,0.401893332080812,7,2,"nucleotide-sugar biosynthetic process","BP"
"s__Prevotella_hominis","GO:0009226",0.16926060067653,0.586854460093897,112,72,0.00119165435870188,0.0964755634865582,0.417593859417367,9,2,"nucleotide-sugar biosynthetic process","BP"
"s__Absicoccus_porci","GO:0004113",0.520120832883806,-0.0325991525747223,92,68,0.000203782642420104,0.0772956595505867,0.552719985458529,4,1,"2',3'-cyclic-nucleotide 3'-phosphodiesterase activity","MF"
"s__Absicoccus_porci","GO:0008664",0.520120832883806,-0.0325991525747223,92,68,0.000203782642420104,0.0772956595505867,0.552719985458529,4,1,"2'-5'-RNA ligase activity","MF"
"s__Mediterraneibacter_glycyrrhizinilyticus","GO:0005960",-0.08607291855614,0.359177319684891,149,86,0.000822982646706868,0.0906001871382107,0.445250238241031,6,1,"glycine cleavage complex","CC"
"s__Mediterraneibacter_glycyrrhizinilyticus","GO:0019464",-0.08607291855614,0.359177319684891,149,86,0.000822982646706868,0.0906001871382107,0.445250238241031,6,1,"glycine decarboxylation via glycine cleavage system","BP"
"s__Gemmiger_formicilis","GO:0043213",-0.0948005072675837,0.43455227379278,135,80,0.00010122297887822,0.0701594561540619,0.529352781060364,2,1,"bacteriocin transport","BP"
"s__Eubacterium_ramulus","GO:0015627",-0.166617086885543,0.349139110335393,149,86,0.000115414991287238,0.0701594561540619,0.515756197220936,7,1,"type II protein secretion system complex","CC"
"s__Eubacterium_ramulus","GO:0015628",-0.16645020859786,0.348422095381858,149,86,0.000118836527639609,0.0701594561540619,0.514872303979717,7,1,"protein secretion by the type II secretion system","BP"
"s__Eggerthella_lenta","GO:0042398",0.061233448213314,0.493900655691306,149,86,0.000517882199425017,0.0854158017121955,0.432667207477992,13,1,"cellular modified amino acid biosynthetic process","BP"
"s__Oscillibacter_sp._ER4","GO:0033739",-0.0548338844276492,0.422652011887353,145,86,0.000271135343872525,0.0803975280395065,0.477485896315002,31,6,"preQ1 synthase activity","MF"
"s__Vescimonas_fastidiosa","GO:0033739",-0.129105377381239,0.375479975470541,144,86,0.000161450099136963,0.0748989044502578,0.50458535285178,25,6,"preQ1 synthase activity","MF"
"s__Simiaoa_sunii","GO:0033739",0.134123181629761,0.53077975376197,146,85,0.00105824109425507,0.0945515389416827,0.396656572132209,20,6,"preQ1 synthase activity","MF"
"s__Adlercreutzia_equolifaciens","GO:0033739",0.102792616491247,-0.441615170526912,147,86,3.06942812533987e-05,0.0610440045602667,0.544407787018158,21,6,"preQ1 synthase activity","MF"
"s__Ruminococcus_sp._210702_SL_1_03","GO:0033739",-0.0743911702935788,0.41862222408799,139,83,0.000238393064216918,0.0782152377144796,0.493013394381568,10,6,"preQ1 synthase activity","MF"
"s__Intestinimonas_sp._MSJ_38","GO:0033739",-0.0578546116706586,0.381612340204727,147,86,0.000902983905567294,0.0933158992068922,0.439466951875385,12,6,"preQ1 synthase activity","MF"
"s__Bacteroides_ovatus","GO:0006811",0.442225633758463,-0.0331548198636806,145,79,0.000366505387285986,0.0838182743046852,0.475380453622144,10,1,"ion transport","BP"
"s__Suilimivivens_aceti","GO:0009243",0.0750100874741335,0.504127553186471,148,86,0.0005296453367304,0.0854158017121955,0.429117465712338,13,1,"O antigen biosynthetic process","BP"
"s__Gemmiger_formicilis","GO:0043214",-0.103920122887865,0.383179162609542,125,79,0.000545905769794289,0.0862746630349643,0.487099285497407,2,1,"bacteriocin-transporting ATPase activity","MF"
"s__Ruminococcus_flavefaciens","GO:0009298",-0.063005986523093,-0.474862021793481,146,86,0.00109109314431077,0.0945515389416827,0.411856035270388,10,1,"GDP-mannose biosynthetic process","BP"
"s__Collinsella_sp._TF05_9AC","GO:0019645",0.170897052672387,0.58314580403188,133,80,0.000629809300154926,0.0888826995760413,0.412248751359493,25,1,"anaerobic electron transport chain","BP"
"s__Phocea_massiliensis","GO:0045454",0.275597929299259,-0.19577877662693,146,85,0.000542322236423229,0.0862746630349643,0.471376705926189,18,1,"cell redox homeostasis","BP"
"s__Fusicatenibacter_saccharivorans","GO:0009375",-0.336132105180287,0.150375058602907,145,80,0.000420601143205088,0.0838182743046852,0.486507163783193,5,1,"ferredoxin hydrogenase complex","CC"
"s__Bacteroides_xylanisolvens","GO:0008914",0.308407288767526,0.693496377040681,138,78,0.000217747253856924,0.0772956595505867,0.385089088273155,25,1,"leucyltransferase activity","MF"
"s__Clostridium_sp._D43t1_170807_H7","GO:0004298",0.307505489387185,-0.219875776397516,113,69,0.000545315352661308,0.0862746630349643,0.5273812657847,6,1,"threonine-type endopeptidase activity","MF"
"s__Faecalibacterium_sp._AF27_11BH","GO:0006725",-0.344686840253343,0.162620228814417,146,84,0.000177740394483597,0.0771573943293501,0.50730706906776,2,1,"cellular aromatic compound metabolic process","BP"
"s__Oscillibacter_valericigenes","GO:0004801",0.117625231910946,-0.477263198017915,99,54,0.0002619630077961,0.0803975280395065,0.594888429928861,5,1,"sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity","MF"
"s__Clostridium_sp._D43t1_170807_H7","GO:0009431",0.525956815865073,0.0529953917050691,109,63,0.00104767834480045,0.0945515389416827,0.472961424160004,6,1,"bacterial-type flagellum basal body, MS ring","CC"
"s__Blautia_stercoris","GO:0015929",0.362149575955904,-0.0693145903108637,148,86,0.00115953342742674,0.0950734597260862,0.431464166266768,1,1,"hexosaminidase activity","MF"
"s__Blautia_faecis","GO:0050897",-0.415554515906629,0.00621727439973584,143,86,0.00125151925816371,0.0984119683016265,0.421771790306364,17,1,"cobalt ion binding","MF"
"s__Blautia_faecis","GO:0043822",-0.370669327045166,0.0999952827963583,149,86,0.000388686017831814,0.0838182743046852,0.470664609841524,17,1,"ribonuclease M5 activity","MF"
"s__Faecalibacterium_prausnitzii","GO:0019856",0.249682568474515,0.654191235435634,149,86,0.000135899711758836,0.0713457356520512,0.404508666961119,3,1,"pyrimidine nucleobase biosynthetic process","BP"
"s__Bacteroides_xylanisolvens","GO:0030570",0.0177555370215921,0.525715955581531,109,59,0.00066912380650364,0.0891344997407774,0.507960418559939,25,1,"pectate lyase activity","MF"
"s__Parolsenella_catena","GO:0045151",0.329873524776074,-0.151095305832148,116,75,0.00109069872172405,0.0945515389416827,0.480968830608221,2,1,"acetoin biosynthetic process","BP"
"s__Parolsenella_catena","GO:0047605",0.329873524776074,-0.151095305832148,116,75,0.00109069872172405,0.0945515389416827,0.480968830608221,2,1,"acetolactate decarboxylase activity","MF"
"s__Dorea_sp._AF36_15AT","GO:0019594",0.0486345817122423,-0.389614205952731,148,83,0.00102060138364575,0.0942794003147865,0.438248787664973,24,1,"mannitol metabolic process","BP"
"s__Faecalibacterium_sp._AF27_11BH","GO:0008198",-0.317933130699088,0.204882246757063,141,83,0.00014139959320257,0.0713457356520512,0.522815377456151,2,1,"ferrous iron binding","MF"
"s__Oscillibacter_sp._ER4","GO:0110001",0.266816249409542,0.627642813340252,145,86,0.000841347962134178,0.0913447153570583,0.36082656393071,31,1,"toxin-antitoxin complex","CC"
"s__Vescimonas_coprocola","GO:0015572",-0.0499336444197097,-0.501593999062353,141,80,0.00045785583271569,0.0838182743046852,0.451660354642644,7,4,"N-acetylglucosamine transmembrane transporter activity","MF"
"s__Vescimonas_fastidiosa","GO:0015572",-0.0357916254410365,-0.486029067041725,137,80,0.000579191900205786,0.0878267606722709,0.450237441600689,25,4,"N-acetylglucosamine transmembrane transporter activity","MF"
"s__Clostridium_sp._BIOML_A1","GO:0015572",0.0103287870266217,-0.468712273641851,127,71,0.000637197219298275,0.0888826995760413,0.479041060668473,4,4,"N-acetylglucosamine transmembrane transporter activity","MF"
"s__Yeguia_hominis","GO:0015572",0.0196925689262255,-0.460103141115799,139,80,0.000312024956267135,0.0804737967828592,0.479795710042025,6,4,"N-acetylglucosamine transmembrane transporter activity","MF"
"s__Vescimonas_coprocola","GO:0019866",-0.0499336444197097,-0.501593999062353,141,80,0.00045785583271569,0.0838182743046852,0.451660354642644,7,4,"organelle inner membrane","CC"
"s__Vescimonas_fastidiosa","GO:0019866",-0.0357916254410365,-0.486029067041725,137,80,0.000579191900205786,0.0878267606722709,0.450237441600689,25,4,"organelle inner membrane","CC"
"s__Clostridium_sp._BIOML_A1","GO:0019866",0.0103287870266217,-0.468712273641851,127,71,0.000637197219298275,0.0888826995760413,0.479041060668473,4,4,"organelle inner membrane","CC"
"s__Yeguia_hominis","GO:0019866",0.0196925689262255,-0.460103141115799,139,80,0.000312024956267135,0.0804737967828592,0.479795710042025,6,4,"organelle inner membrane","CC"
"s__Holdemanella_porci","GO:0004713",-0.0281755677477603,-0.492686261107314,120,76,0.000655212656966159,0.0888826995760413,0.464510693359553,3,1,"protein tyrosine kinase activity","MF"
"s__Bacteroides_xylanisolvens","GO:0008712",0.153929339477727,0.581656606304494,125,71,0.00082190632846331,0.0906001871382107,0.427727266826767,25,1,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Adlercreutzia_equolifaciens","GO:0007154",0.0184060214594566,-0.458831163873726,131,68,0.000798251884651135,0.0899977292387695,0.477237185333183,21,3,"cell communication","BP"
"s__Bacteroides_thetaiotaomicron","GO:0007154",0.126995142262318,0.563374125874126,132,65,0.00105516400117704,0.0945515389416827,0.436378983611808,15,3,"cell communication","BP"
"s__Bacteroides_xylanisolvens","GO:0007154",0.123279773661453,0.555856643356643,131,65,0.00125879875197314,0.0985630673079499,0.43257686969519,25,3,"cell communication","BP"
"s__Alistipes_putredinis","GO:0006751",-0.307551487414188,0.250236176715754,115,60,0.000459162255911062,0.0838182743046852,0.557787664129942,5,1,"glutathione catabolic process","BP"
"s__Blautia_faecis","GO:0008612",-0.423270394401108,0.115137346580947,87,58,0.00115123006569362,0.0949568926561188,0.538407740982055,17,1,"peptidyl-lysine modification to peptidyl-hypusine","BP"
"s__Prevotella_copri","GO:0019634",0.087355794065316,-0.371894045944679,132,80,0.000960233455680376,0.0935868372687445,0.459249840009995,7,1,"organic phosphonate metabolic process","BP"
"s__Alistipes_putredinis","GO:0036374",-0.31949814566401,0.230841900527924,115,60,0.000541966567904603,0.0862746630349643,0.550340046191935,5,1,"glutathione hydrolase activity","MF"
"s__Clostridium_sp._1001271B_151109_B4","GO:0070395",0.334696384696385,-0.18437980030722,111,63,0.000961259283080907,0.0935868372687445,0.519076185003604,1,1,"lipoteichoic acid biosynthetic process","BP"
"s__Anaerotignum_faecicola","GO:0008909",0.274826718594854,-0.216340994229017,146,84,0.000327026025512558,0.0818831367564395,0.491167712823871,1,1,"isochorismate synthase activity","MF"
"s__Prevotella_sp._Marseille_P4119","GO:0009316",0.224425760205577,0.648415675632533,110,67,0.0006272011755831,0.0888826995760413,0.423989915426956,31,1,"3-isopropylmalate dehydratase complex","CC"
"s__Senegalimassilia_faecalis","GO:0003714",0.072040622024754,0.535489544655071,137,85,0.00019282580014206,0.0772956595505867,0.463448922630317,7,1,"transcription corepressor activity","MF"
"s__Faecalibacterium_sp._I3389","GO:0006047",-0.00272815786683119,0.434362660726941,146,84,0.000818659730020498,0.0906001871382107,0.437090818593773,5,1,"UDP-N-acetylglucosamine metabolic process","BP"
"s__Collinsella_sp._TF05_9AC","GO:0019136",-0.128148740503798,-0.55371266002845,123,75,0.000973536567086475,0.0935868372687445,0.425563919524651,25,1,"deoxynucleoside kinase activity","MF"
"s__Phascolarctobacterium_succinatutens","GO:0008194",-0.0757066462948816,0.412604496698095,120,68,0.000951472568972689,0.0935868372687445,0.488311142992977,38,1,"UDP-glycosyltransferase activity","MF"
"s__Bacteroides_xylanisolvens","GO:0038023",-0.101103294506593,0.460894660894661,116,55,0.000382538461606488,0.0838182743046852,0.561997955401254,25,1,"signaling receptor activity","MF"
"s__Holdemanella_biformis","GO:0008609",-0.0766875861013317,-0.550535540408958,140,79,0.000163980121167273,0.0748989044502578,0.473847954307626,3,3,"alkylglycerone-phosphate synthase activity","MF"
"s__Ruminococcus_flavefaciens","GO:0008609",0.419404780127266,0.741892502258356,140,81,0.000374731570856794,0.0838182743046852,0.32248772213109,10,3,"alkylglycerone-phosphate synthase activity","MF"
"s__Bacteroides_xylanisolvens","GO:0008609",-0.0633225679989546,0.456842105263158,137,75,0.000152318383403608,0.0740500824075219,0.520164673262112,25,3,"alkylglycerone-phosphate synthase activity","MF"
"s__Eubacterium_ramulus","GO:1901642",-0.30181138114197,0.267327148314512,146,83,2.98726543031233e-05,0.0610440045602667,0.569138529456483,7,1,"nucleoside transmembrane transport","BP"
"s__Dorea_sp._AF36_15AT","GO:0015150",-0.196450134168157,-0.64427224491354,129,68,0.000230948099193231,0.0772956595505867,0.447822110745382,24,1,"fucose transmembrane transporter activity","MF"
"s__Dorea_sp._AF36_15AT","GO:0015535",-0.196450134168157,-0.64427224491354,129,68,0.000230948099193231,0.0772956595505867,0.447822110745382,24,1,"fucose:proton symporter activity","MF"
"s__Dorea_sp._AF36_15AT","GO:0015756",-0.196450134168157,-0.64427224491354,129,68,0.000230948099193231,0.0772956595505867,0.447822110745382,24,1,"fucose transmembrane transport","BP"
"s__Blautia_faecis","GO:0000256",-0.417182333490789,0.0233124203971885,145,86,0.000744215101013898,0.0891344997407774,0.440494753887977,17,2,"allantoin catabolic process","BP"
"s__Alistipes_putredinis","GO:0000256",-0.456279636905568,0.0508352534562212,121,63,0.000642435702378998,0.0888826995760413,0.50711489036179,5,2,"allantoin catabolic process","BP"
"s__Blautia_faecis","GO:0071522",-0.397512202802708,0.07676777206472,145,86,0.0003329412819581,0.0821292155639086,0.474279974867428,17,1,"ureidoglycine aminohydrolase activity","MF"
"s__Oscillibacter_valericigenes","GO:0008195",0.150304064867172,-0.484848484848485,104,55,7.56106229319445e-05,0.0701594561540619,0.635152549715656,5,6,"phosphatidate phosphatase activity","MF"
"s__Vescimonas_fastidiosa","GO:0008195",0.124632463246325,-0.486363636363636,100,55,0.000150500431880478,0.0737042666509963,0.610996099609961,25,6,"phosphatidate phosphatase activity","MF"
"s__Ruminococcus_sp._Marseille_P6503","GO:0008195",0.113875447086051,-0.442912433478471,97,53,0.000825102986122572,0.0906837197767685,0.556787880564522,2,6,"phosphatidate phosphatase activity","MF"
"s__Oscillibacter_sp._MCC667","GO:0008195",0.135079483623173,-0.440692640692641,104,55,0.00039963154668929,0.0838182743046852,0.575772124315814,6,6,"phosphatidate phosphatase activity","MF"
"s__Oribacterium_sp._oral_taxon_102","GO:0008195",0.0559327761095066,-0.495788069372975,98,54,0.000612467656988574,0.0888826995760413,0.551720845482482,4,6,"phosphatidate phosphatase activity","MF"
"s__Qingrenia_yutianensis","GO:0008195",0.160940012368584,-0.449971412235563,99,54,0.00021156918445351,0.0772956595505867,0.610911424604147,2,6,"phosphatidate phosphatase activity","MF"
"s__Bacteroides_ovatus","GO:1990961",0.028550004590853,0.479883993582624,133,73,0.000925247175693452,0.0933158992068922,0.451333988991771,10,1,"drug transmembrane export","BP"
"s__Blautia_faecis","GO:0004038",-0.443965800004373,0.0476451045534493,140,85,0.000180011095584187,0.0771573943293501,0.491610904557823,17,1,"allantoinase activity","MF"
"s__Adlercreutzia_equolifaciens","GO:0008710",0.13535364870793,-0.366056910569106,133,81,0.000304419870862465,0.0804737967828592,0.501410559277036,21,1,"8-amino-7-oxononanoate synthase activity","MF"
"s__Blautia_schinkii","GO:0030255",0.151693975787473,-0.375579629442138,142,84,9.67222852463177e-05,0.0701594561540619,0.527273605229611,3,1,"protein secretion by the type IV secretion system","BP"
"s__Bacteroides_xylanisolvens","GO:0009276",0.331577407082236,0.705615146772531,135,68,0.000471928484666711,0.0838182743046852,0.374037739690295,25,1,"Gram-negative-bacterium-type cell wall","CC"
"s__Clostridium_sp._AM49_4BH","GO:0050182",0.0197908753742348,0.521829478191512,139,83,7.95767670280825e-05,0.0701594561540619,0.502038602817277,1,1,"phosphate butyryltransferase activity","MF"
"s__Catenibacterium_mitsuokai","GO:0098662",0.416063164925338,-0.0799185903505621,136,82,0.000244775496933692,0.0786544598857506,0.4959817552759,12,3,"inorganic cation transmembrane transport","BP"
"s__Holdemanella_porci","GO:0098662",-0.0353867334567763,-0.474864226553912,138,82,0.000737230874570878,0.0891344997407774,0.439477493097136,3,3,"inorganic cation transmembrane transport","BP"
"s__Paratractidigestivibacter_faecalis","GO:0098662",0.422232781753131,-0.0520794994479205,129,77,0.000631678547010031,0.0888826995760413,0.474312281201051,6,3,"inorganic cation transmembrane transport","BP"
"s__Phascolarctobacterium_faecium","GO:0004795",-0.0828316610925307,0.468597285067873,91,51,0.00108838078438374,0.0945515389416827,0.551428946160404,1,1,"threonine synthase activity","MF"
"s__Mediterraneibacter_butyricigenes","GO:0050334",0.102706330491565,-0.350693765878444,149,85,0.000716786603922863,0.0891344997407774,0.45340009637001,2,1,"thiaminase activity","MF"
"s__Alistipes_indistinctus","GO:0019062",-0.0635940967207918,0.542213883677298,88,40,0.000752972536310835,0.0891344997407774,0.60580798039809,2,1,"virion attachment to host cell","BP"
"s__Romboutsia_timonensis","GO:0030153",0.0953256223627252,-0.399886201991465,130,75,0.000468474128549705,0.0838182743046852,0.49521182435419,2,1,"bacteriocin immunity","BP"
"s__Bacteroides_ovatus","GO:0008955",0.164035689773507,0.707117688513037,94,44,0.000165309955320149,0.0748989044502578,0.54308199873953,10,1,"peptidoglycan glycosyltransferase activity","MF"
"s__Oscillibacter_sp._MSJ_31","GO:0015408",0.0357817666509211,0.455333529238907,145,83,0.00119446216237264,0.0964755634865582,0.419551762587986,11,1,"ferric-transporting ATPase activity","MF"
"s__Prevotella_sp._P5_64","GO:0008645",0.158031442241969,0.6503884572697,76,52,0.000933137421738816,0.0933158992068922,0.492357015027732,40,1,"hexose transmembrane transport","BP"
"s__Prevotella_sp._P5_64","GO:0015153",0.158031442241969,0.6503884572697,76,52,0.000933137421738816,0.0933158992068922,0.492357015027732,40,1,"rhamnose transmembrane transporter activity","MF"
"s__Blautia_faecis","GO:0004053",-0.438797039836246,-0.00206540447504303,145,84,0.000793415334658721,0.0899977292387695,0.436731635361203,17,1,"arginase activity","MF"
"s__Cyclospora_cayetanensis","GO:0004175",0.0751628801314242,0.537306903622693,137,76,0.000334921318261495,0.0823127843548721,0.462144023491269,2,2,"endopeptidase activity","MF"
"s__Dorea_sp._AF36_15AT","GO:0004175",0.0966318400839655,-0.453180303591262,136,74,7.46844113470321e-05,0.0701594561540619,0.549812143675228,24,2,"endopeptidase activity","MF"
"s__Mediterraneibacter_glycyrrhizinilyticus","GO:0033390",-0.0638285378743394,0.40264998159735,131,77,0.000836255179600503,0.091157289242115,0.466478519471689,6,1,"putrescine biosynthetic process from arginine via N-carbamoylputrescine","BP"
"s__Mediterraneibacter_glycyrrhizinilyticus","GO:0050231",-0.0638285378743394,0.40264998159735,131,77,0.000836255179600503,0.091157289242115,0.466478519471689,6,1,"putrescine carbamoyltransferase activity","MF"
"s__Ruminococcus_sp._NSJ_71","GO:0061077",0.0553530653854161,-0.441842527458966,122,73,0.000471914509633912,0.0838182743046852,0.497195592844382,1,1,"chaperone-mediated protein folding","BP"
"s__Collinsella_sp._TF05_9AC","GO:0001678",0.0231675924671454,-0.45264631265856,121,70,0.000901083822512644,0.0933158992068922,0.475813905125705,25,1,"cellular glucose homeostasis","BP"
"s__Collinsella_sp._TF05_9AC","GO:0004396",0.0231675924671454,-0.45264631265856,121,70,0.000901083822512644,0.0933158992068922,0.475813905125705,25,1,"hexokinase activity","MF"
"s__Anaerostipes_hadrus","GO:0045982",-0.362212318198234,0.108916502245917,143,83,0.000513453114597246,0.0854158017121955,0.471128820444151,6,1,"negative regulation of purine nucleobase metabolic process","BP"
"s__Clostridium_sp._1001270J_160509_D11","GO:0031012",0.392006628264815,-0.11132935458689,115,62,0.00114108391573132,0.0949568926561188,0.503335982851705,2,1,"extracellular matrix","CC"
"s__Absicoccus_porci","GO:0009072",-0.40271786845822,0.275609004008634,68,46,0.000343472411356836,0.0829800091921737,0.678326872466854,4,1,"aromatic amino acid family metabolic process","BP"
"s__Dorea_sp._AF36_15AT","GO:0009061",0.021589215553448,-0.492247846624062,121,60,0.000562381661601288,0.087310736148323,0.51383706217751,24,1,"anaerobic respiration","BP"
"s__Bifidobacterium_longum","GO:0042883",-0.0624491201069237,0.420105355575066,114,67,0.00123967623783728,0.0978271996074365,0.48255447568199,1,1,"cysteine transport","BP"
"s__Senegalimassilia_faecalis","GO:0030600",0.499907441688264,-0.156126482213439,73,45,0.000326448420841139,0.0818831367564395,0.656033923901702,7,6,"feruloyl esterase activity","MF"
"s__Bacteroides_ovatus","GO:0030600",-0.138072453861928,0.531752305665349,76,45,0.000183057149389631,0.0771655400050479,0.669824759527277,10,6,"feruloyl esterase activity","MF"
"s__Collinsella_sp._TF05_9AC","GO:0030600",0.0572434607645875,-0.574207188160677,71,44,0.000370227254244932,0.0838182743046852,0.631450648925264,25,6,"feruloyl esterase activity","MF"
"s__Brotomerdimonas_butyrica","GO:0030600",0.376240601503759,-0.37931488801054,76,45,4.71427546684803e-05,0.0701594561540619,0.7555554895143,3,6,"feruloyl esterase activity","MF"
"s__Bacteroides_thetaiotaomicron","GO:0030600",-0.244812030075188,0.530961791831357,76,45,1.6716445093042e-05,0.0566379455904697,0.775773821906545,15,6,"feruloyl esterase activity","MF"
"s__Bacteroides_xylanisolvens","GO:0030600",-0.163357041251778,0.62437417654809,75,45,4.70495088491249e-06,0.0490594728891098,0.787731217799868,25,6,"feruloyl esterase activity","MF"
"s__Slackia_isoflavoniconvertens","GO:0045127",0.378725411576018,-0.195688851955378,86,62,0.000497152765839169,0.084685078422471,0.574414263531395,1,1,"N-acetylglucosamine kinase activity","MF"
"s__Eggerthella_lenta","GO:0006601",0.152981957381015,0.587226173541963,134,75,0.000437871205487459,0.0838182743046852,0.434244216160948,13,1,"creatine biosynthetic process","BP"
"s__Eggerthella_lenta","GO:0006602",0.152981957381015,0.587226173541963,134,75,0.000437871205487459,0.0838182743046852,0.434244216160948,13,1,"creatinine catabolic process","BP"
"s__Eggerthella_lenta","GO:0047789",0.152981957381015,0.587226173541963,134,75,0.000437871205487459,0.0838182743046852,0.434244216160948,13,1,"creatininase activity","MF"
"s__Prevotella_copri","GO:0004726",0.0204784401949756,-0.453563056727614,126,80,0.00048866388466031,0.0839861394377018,0.474041496922589,7,1,"non-membrane spanning protein tyrosine phosphatase activity","MF"
"s__Alistipes_putredinis","GO:0046174",-0.0900675874228622,0.560627177700348,83,41,0.000276098283664844,0.0803975280395065,0.65069476512321,5,1,"polyol catabolic process","BP"
"s__Ruminococcus_sp._FMBCY1","GO:0016603",-0.039788089148703,0.620601173020528,69,32,0.000696191101539031,0.0891344997407774,0.660389262169231,3,2,"glutaminyl-peptide cyclotransferase activity","MF"
"s__Barnesiella_intestinihominis","GO:0016603",0.211264682296335,0.728919860627178,86,41,0.00032494850190871,0.0818831367564395,0.517655178330843,7,2,"glutaminyl-peptide cyclotransferase activity","MF"
"s__Ruminococcus_sp._FMBCY1","GO:0017186",-0.039788089148703,0.620601173020528,69,32,0.000696191101539031,0.0891344997407774,0.660389262169231,3,2,"peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase","BP"
"s__Barnesiella_intestinihominis","GO:0017186",0.211264682296335,0.728919860627178,86,41,0.00032494850190871,0.0818831367564395,0.517655178330843,7,2,"peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase","BP"
"s__Clostridium_sp._1001270J_160509_D11","GO:0030979",-0.153523386400099,0.581376518218623,73,39,7.74381374124397e-05,0.0701594561540619,0.734899904618722,2,1,"alpha-glucan biosynthetic process","BP"
"s__Cyclospora_cayetanensis","GO:0030178",0.00650018747656543,0.510501238803126,126,54,0.000916163556476892,0.0933158992068922,0.50400105132656,2,3,"negative regulation of Wnt signaling pathway","BP"
"s__Dorea_sp._AF36_15AT","GO:0030178",0.0207188940092166,-0.484248271151712,125,52,0.00128688615501436,0.0990763118135079,0.504967165160928,24,3,"negative regulation of Wnt signaling pathway","BP"
"s__Dorea_ammoniilytica","GO:0030178",0.00572043010752688,-0.523862375138735,125,52,0.000576609916155683,0.0878267606722709,0.529582805246262,15,3,"negative regulation of Wnt signaling pathway","BP"
"s__Phocaeicola_vulgatus","GO:0008816",-0.0113308310451671,0.522150789012274,106,59,0.000415718599135832,0.0838182743046852,0.533481620057441,6,2,"citryl-CoA lyase activity","MF"
