"t1","t2","r1","r2","n1","n2","p","BH_p","Description","Ontology"
"s__Streptococcus_parasanguinis","GO:0008712",-0.42007686969519,-0.314883376527212,131,73,0.410291967322976,0.69655802656741,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Rothia_mucilaginosa","GO:0008712",-0.363609672769978,-0.376744485175896,131,72,0.925495158841758,0.972411332679197,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Neisseria_mucosa","GO:0008712",0.393145856767904,0.319729630982828,126,69,0.577709816203702,0.808837693790976,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Haemophilus_parainfluenzae","GO:0008712",0.506457824086086,0.248889300259163,130,73,0.041475174700068,0.324962507419494,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Neisseria_sicca","GO:0008712",0.382455193100862,0.385495582188785,126,70,0.987901077065131,0.996038992409951,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Streptococcus_infantis","GO:0008712",-0.30503389740031,-0.262001727755152,131,73,0.749575764071032,0.898045260734489,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Streptococcus_cristatus","GO:0008712",-0.379474723749533,-0.321547574972233,131,73,0.652940747095056,0.852511606874277,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Neisseria_subflava","GO:0008712",0.409895545913866,0.418389336738766,122,67,0.954849071151082,0.984109423849046,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Haemophilus_haemolyticus","GO:0008712",0.324625447227191,0.212544736517339,129,73,0.41626856887655,0.700786316462023,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Streptococcus_gordonii","GO:0008712",-0.299807825762024,-0.198198198198198,131,73,0.464743179629967,0.73401826363566,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Veillonella_rogosae","GO:0008712",0.28508650944298,0.24155894269728,130,72,0.751405901810781,0.899192961291361,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Lautropia_mirabilis","GO:0008712",0.248766328011611,0.452016404647984,105,56,0.173950646351863,0.503883598802815,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Neisseria_sp._HMSC071A01","GO:0008712",0.549294583477492,0.369752635424277,116,66,0.144066173524224,0.472884648670629,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Neisseria_meningitidis","GO:0008712",0.453597542242704,0.374122998862742,125,70,0.523987533918729,0.774820782941689,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Alloprevotella_sp._oral_taxon_473","GO:0008712",0.345846329569916,0.248872180451128,103,56,0.528561914867738,0.777563143361232,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Streptococcus_sp._HPH0090","GO:0008712",-0.341856616665777,-0.354683450573862,131,73,0.927910003475899,0.97345947771381,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Rothia_sp._HMSC062F03","GO:0008712",-0.324818401937046,-0.167994154183412,119,69,0.27793983412855,0.5981586577784,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Porphyromonas_somerae","GO:0008712",0.316411819532962,0.314695830485304,106,56,0.984614489112471,0.995317231955398,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Neisseria_flavescens","GO:0008712",0.412044438422978,0.366301484902851,121,68,0.722063412494733,0.886308452191916,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Fusobacterium_pseudoperiodonticum","GO:0008712",0.307630395328651,0.174617578428831,115,57,0.392347219491749,0.683549131881815,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Streptococcus_sp._SK140","GO:0008712",-0.341495855467096,-0.340890089394816,130,72,0.990596751231627,0.996555557688765,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Haemophilus_influenzae","GO:0008712",0.417754919499106,0.317769631487555,129,72,0.436984469558439,0.715699880296228,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Streptococcus_sp._HMSC056C01","GO:0008712",-0.312016228046762,-0.467522027140009,131,72,0.222926379979501,0.550861636329003,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Streptococcus_intermedius","GO:0008712",-0.159289088863892,-0.440864364267799,126,72,0.0391853719463585,0.319173797222829,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Leptotrichia_sp._oral_taxon_221","GO:0008712",0.029451287793953,0.462352941176471,95,51,0.00881122468892305,0.206643624534904,"ADP-glyceromanno-heptose 6-epimerase activity","MF"
"s__Streptococcus_mitis","GO:0005960",-0.309933024721757,-0.0780683710451562,143,82,0.0859474737493495,0.401637453720599,"glycine cleavage complex","CC"
"s__Streptococcus_oralis","GO:0005960",-0.290517581010539,-0.153557318705717,143,82,0.305227332107958,0.621019819562898,"glycine cleavage complex","CC"
"s__Streptococcus_pseudopneumoniae","GO:0005960",-0.320779310590518,-0.053340734210555,142,82,0.0482353198856522,0.338711548095229,"glycine cleavage complex","CC"
"s__Streptococcus_pneumoniae","GO:0005960",-0.338249778390623,-0.0814640676527247,143,82,0.0552121977359589,0.354319557413586,"glycine cleavage complex","CC"
"s__Streptococcus_gordonii","GO:0005960",-0.272940674349125,-0.261044176706827,143,82,0.923794869505698,0.971746925285627,"glycine cleavage complex","CC"
"s__Alloprevotella_sp._oral_taxon_473","GO:0005960",0.319878076428949,0.302417338149486,106,60,0.901783403199209,0.964862365813979,"glycine cleavage complex","CC"
"s__Streptococcus_sp._HMSC034E03","GO:0005960",-0.288937882614838,-0.0803974706413731,141,81,0.126769835114049,0.452837291633287,"glycine cleavage complex","CC"
"s__Porphyromonas_sp._oral_taxon_279","GO:0005960",0.319987559610201,-0.0170602945262573,105,60,0.0358717696031883,0.309525562177065,"glycine cleavage complex","CC"
"s__Porphyromonas_bobii","GO:0005960",0.331741409435061,-0.037989479836353,101,58,0.0238094088355961,0.275074599154846,"glycine cleavage complex","CC"
"s__Streptococcus_mitis","GO:0019464",-0.309933024721757,-0.0780683710451562,143,82,0.0859474737493495,0.401637453720599,"glycine decarboxylation via glycine cleavage system","BP"
"s__Streptococcus_oralis","GO:0019464",-0.290517581010539,-0.153557318705717,143,82,0.305227332107958,0.621019819562898,"glycine decarboxylation via glycine cleavage system","BP"
"s__Streptococcus_pseudopneumoniae","GO:0019464",-0.320779310590518,-0.053340734210555,142,82,0.0482353198856522,0.338711548095229,"glycine decarboxylation via glycine cleavage system","BP"
"s__Streptococcus_pneumoniae","GO:0019464",-0.338249778390623,-0.0814640676527247,143,82,0.0552121977359589,0.354319557413586,"glycine decarboxylation via glycine cleavage system","BP"
"s__Streptococcus_gordonii","GO:0019464",-0.272940674349125,-0.261044176706827,143,82,0.923794869505698,0.971746925285627,"glycine decarboxylation via glycine cleavage system","BP"
"s__Alloprevotella_sp._oral_taxon_473","GO:0019464",0.319878076428949,0.302417338149486,106,60,0.901783403199209,0.964862365813979,"glycine decarboxylation via glycine cleavage system","BP"
"s__Streptococcus_sp._HMSC034E03","GO:0019464",-0.288937882614838,-0.0803974706413731,141,81,0.126769835114049,0.452837291633287,"glycine decarboxylation via glycine cleavage system","BP"
"s__Porphyromonas_sp._oral_taxon_279","GO:0019464",0.319987559610201,-0.0170602945262573,105,60,0.0358717696031883,0.309525562177065,"glycine decarboxylation via glycine cleavage system","BP"
"s__Porphyromonas_bobii","GO:0019464",0.331741409435061,-0.037989479836353,101,58,0.0238094088355961,0.275074599154846,"glycine decarboxylation via glycine cleavage system","BP"
"s__Streptococcus_oralis","GO:0009063",-0.406175490559052,-0.290777338603426,74,45,0.497291459929994,0.756455707524758,"cellular amino acid catabolic process","BP"
"s__Streptococcus_sp._oral_taxon_431","GO:0009063",-0.404448969517463,-0.220553359683794,73,45,0.294950572097978,0.611812272745662,"cellular amino acid catabolic process","BP"
"s__Prevotella_pallens","GO:0009063",0.216284307363439,0.495826918402074,68,42,0.114622897134374,0.43877680786813,"cellular amino acid catabolic process","BP"
"s__Actinomyces_oris","GO:0009063",-0.42906132446855,-0.322924901185771,70,45,0.527347284914589,0.776992491335317,"cellular amino acid catabolic process","BP"
"s__Megasphaera_micronuciformis","GO:0009063",0.504921394395079,0.324066924066924,56,36,0.321696842609135,0.632226662086031,"cellular amino acid catabolic process","BP"
"s__Streptococcus_sp._HMSC034E03","GO:0009063",-0.419416039616696,-0.0823114869626498,72,44,0.0660194433130004,0.374122884594168,"cellular amino acid catabolic process","BP"
"s__Prevotella_vespertina","GO:0009063",0.315970386039133,0.512369337979094,61,41,0.260162798167216,0.583447550940618,"cellular amino acid catabolic process","BP"
"s__Prevotella_sp._oral_taxon_306","GO:0009063",0.247290914142817,0.604502814258912,60,40,0.0362803440634454,0.309644849550188,"cellular amino acid catabolic process","BP"
"s__Candidatus_Nanosynbacter_sp._TM7_053","GO:0009063",0.452023867118207,0.34945471787577,53,37,0.580261587260903,0.810229853807508,"cellular amino acid catabolic process","BP"
"s__Streptococcus_salivarius","GO:0009009",-0.298925662525502,-0.198501511351212,132,72,0.471364980513361,0.73839576036284,"site-specific recombinase activity","MF"
"s__Streptococcus_parasanguinis","GO:0009009",-0.417869795933275,-0.490256608142003,132,72,0.548755625384604,0.790774245922319,"site-specific recombinase activity","MF"
"s__Rothia_mucilaginosa","GO:0009009",-0.314072829540889,-0.255096790790405,132,72,0.663953271202023,0.857842320356117,"site-specific recombinase activity","MF"
"s__Neisseria_mucosa","GO:0009009",0.351143981117231,0.255827548410669,124,69,0.490287272951953,0.752767561984717,"site-specific recombinase activity","MF"
"s__Haemophilus_parainfluenzae","GO:0009009",0.355151647571317,0.228169014084507,130,71,0.353835942497178,0.655429947874897,"site-specific recombinase activity","MF"
"s__Neisseria_sicca","GO:0009009",0.357564122738002,0.437888198757764,124,69,0.540068029242043,0.785175516296202,"site-specific recombinase activity","MF"
"s__Schaalia_odontolytica","GO:0009009",-0.30415362254025,-0.36565479835535,129,70,0.65363843158189,0.852855214159114,"site-specific recombinase activity","MF"
"s__Streptococcus_sp._263_SSPC","GO:0009009",-0.0687514509279111,-0.392320590207914,130,71,0.0223965007524773,0.270605237856666,"site-specific recombinase activity","MF"
"s__Neisseria_subflava","GO:0009009",0.387110215987221,0.42548794489093,120,66,0.776651093021666,0.91119453216051,"site-specific recombinase activity","MF"
"s__Streptococcus_gordonii","GO:0009009",-0.400672047919939,-0.208019808347804,132,72,0.152708102645065,0.481938915582414,"site-specific recombinase activity","MF"
"s__Actinomyces_oris","GO:0009009",-0.298333559138328,-0.250712458896602,121,69,0.73456115825859,0.891997414422805,"site-specific recombinase activity","MF"
"s__Haemophilus_sputorum","GO:0009009",0.170693013117334,0.409061015710632,123,69,0.090026419748409,0.406070454885402,"site-specific recombinase activity","MF"
"s__Rothia_dentocariosa","GO:0009009",-0.288697424256104,-0.410619536588159,123,68,0.372543562394032,0.6686879343748,"site-specific recombinase activity","MF"
"s__Neisseria_sp._HMSC071A01","GO:0009009",0.419114711557655,0.395236013986014,113,65,0.850935069585263,0.944467681553699,"site-specific recombinase activity","MF"
"s__Neisseria_meningitidis","GO:0009009",0.433636506687648,0.483614731869478,124,70,0.685916045828445,0.868268688767403,"site-specific recombinase activity","MF"
"s__Alloprevotella_sp._oral_taxon_473","GO:0009009",0.408184818481848,0.223295307233601,100,57,0.224478711917779,0.552331560425874,"site-specific recombinase activity","MF"
"s__Streptococcus_anginosus","GO:0009009",-0.29463513585651,0.0907132291465689,131,72,0.00853231240793163,0.204821571270465,"site-specific recombinase activity","MF"
"s__Porphyromonas_somerae","GO:0009009",0.387448930281597,-0.00550946331345605,103,57,0.0146145425106341,0.237089618961348,"site-specific recombinase activity","MF"
"s__Porphyromonas_bobii","GO:0009009",0.416615341545353,-0.0482180293501048,95,54,0.00507805445955789,0.184828534926277,"site-specific recombinase activity","MF"
"s__Neisseria_flavescens","GO:0009009",0.433983762996724,0.423149984344014,119,66,0.925229623632576,0.972352996925591,"site-specific recombinase activity","MF"
"s__Fusobacterium_pseudoperiodonticum","GO:0009009",0.324016810742474,0.240874914559125,112,56,0.586199459670623,0.813941278223584,"site-specific recombinase activity","MF"
"s__Streptococcus_sp._SK140","GO:0009009",-0.263064624329159,-0.414749365759776,129,70,0.260992200837625,0.583853963107717,"site-specific recombinase activity","MF"
"s__Porphyromonas_pasteri","GO:0009009",0.342259238521836,-0.00123034859876965,95,56,0.038951682076775,0.318327027130347,"site-specific recombinase activity","MF"
"s__Fusobacterium_periodonticum","GO:0009009",0.376496964506134,0.247075898574234,106,52,0.40567603640003,0.693395883891501,"site-specific recombinase activity","MF"
"s__Streptococcus_mitis","GO:0004401",-0.404051172707889,-0.501458718992966,133,74,0.412754893832465,0.698039621440292,"histidinol-phosphatase activity","MF"
"s__Streptococcus_salivarius","GO:0004401",0.506891380418482,0.325701592002962,133,74,0.134527128770455,0.461457514753733,"histidinol-phosphatase activity","MF"
"s__Streptococcus_parasanguinis","GO:0004401",0.43326940145479,0.260096260644206,133,74,0.180025255258572,0.509962070919129,"histidinol-phosphatase activity","MF"
"s__Neisseria_mucosa","GO:0004401",-0.475533026113671,-0.411837778589697,125,69,0.598383757439438,0.82137941064772,"histidinol-phosphatase activity","MF"
"s__Haemophilus_parainfluenzae","GO:0004401",-0.382159824907917,-0.275885474515612,131,73,0.420267284204492,0.703191850403527,"histidinol-phosphatase activity","MF"
"s__Neisseria_sicca","GO:0004401",-0.386150537634409,-0.367738399707709,125,69,0.88236843269269,0.957691059278457,"histidinol-phosphatase activity","MF"
"s__Schaalia_odontolytica","GO:0004401",0.297581807505472,0.32407228760692,131,72,0.850294647124932,0.944255171962799,"histidinol-phosphatase activity","MF"
"s__Actinomyces_sp._ICM47","GO:0004401",0.230314960629921,0.463309537590842,128,72,0.0776401955386266,0.391295310988911,"histidinol-phosphatase activity","MF"
"s__Gemella_haemolysans","GO:0004401",-0.28705840582283,-0.280552882512466,130,70,0.957768321833898,0.985204829219183,"histidinol-phosphatase activity","MF"
"s__Actinomyces_graevenitzii","GO:0004401",0.315235304889214,0.407574427328598,128,67,0.496563389985321,0.755927911937209,"histidinol-phosphatase activity","MF"
"s__Veillonella_atypica","GO:0004401",0.513594025769988,0.632066370827706,133,72,0.24071367388766,0.566545049661574,"histidinol-phosphatase activity","MF"
"s__Prevotella_histicola","GO:0004401",0.489599201641657,0.635482459977255,122,70,0.164252110243281,0.494267080849609,"histidinol-phosphatase activity","MF"
"s__Streptococcus_pneumoniae","GO:0004401",-0.351516511767886,-0.435942243613476,133,74,0.504973307966884,0.7618845589816,"histidinol-phosphatase activity","MF"
"s__Neisseria_subflava","GO:0004401",-0.354322746047572,-0.276192464252166,119,66,0.576335213920123,0.807950408202154,"histidinol-phosphatase activity","MF"
"s__Streptococcus_australis","GO:0004401",-0.314078047304243,-0.411921510551648,132,74,0.451591408695053,0.724954150530249,"histidinol-phosphatase activity","MF"
"s__Veillonella_dispar","GO:0004401",0.440786212582115,0.510243119832161,132,73,0.553361915090657,0.793488586699829,"histidinol-phosphatase activity","MF"
"s__Haemophilus_haemolyticus","GO:0004401",-0.457548275215598,-0.281130445514007,127,73,0.169398943921207,0.500103844636026,"histidinol-phosphatase activity","MF"
"s__Streptococcus_rubneri","GO:0004401",-0.211204825708642,-0.378193261754906,131,73,0.221586686970457,0.549951112427942,"histidinol-phosphatase activity","MF"
"s__Streptococcus_sp._M334","GO:0004401",-0.302236694603107,-0.219517462668148,131,73,0.548508868469143,0.790661557354184,"histidinol-phosphatase activity","MF"
"s__Prevotella_pallens","GO:0004401",0.305369605469306,0.426398601398601,119,65,0.380319046031092,0.674309087161643,"histidinol-phosphatase activity","MF"
"s__Lancefieldella_parvula","GO:0004401",0.488489194537511,0.482475733222002,107,66,0.953672094777956,0.983775043117184,"histidinol-phosphatase activity","MF"
"s__Prevotella_jejuni","GO:0004401",0.485905678190892,0.61451048951049,117,65,0.246836199481649,0.572494944535054,"histidinol-phosphatase activity","MF"
"s__Actinomyces_bouchesdurhonensis","GO:0004401",0.260328458942632,0.497917427840701,126,69,0.0690074275483994,0.377448172533892,"histidinol-phosphatase activity","MF"
"s__Veillonella_parvula","GO:0004401",0.345327232028719,0.545405767940979,132,71,0.0964514638237702,0.414842733317399,"histidinol-phosphatase activity","MF"
"s__Haemophilus_sputorum","GO:0004401",-0.147882782370923,-0.384607645875252,123,71,0.0938090116217787,0.411373340891433,"histidinol-phosphatase activity","MF"
"s__Rothia_sp._HMSC065C12","GO:0004401",-0.160033096674318,-0.432246446716831,131,72,0.0454222437038541,0.333281327151753,"histidinol-phosphatase activity","MF"
"s__Streptococcus_sp._HSISS2","GO:0004401",0.443623547056618,0.368659755646057,126,73,0.544878708208768,0.788129565417653,"histidinol-phosphatase activity","MF"
"s__Streptococcus_timonensis","GO:0004401",-0.311993882205137,-0.293446871529063,130,74,0.886133857425094,0.959046220743629,"histidinol-phosphatase activity","MF"
"s__Streptococcus_sp._HMSC067H01","GO:0004401",-0.235739070090215,-0.486353202517586,131,74,0.0511467577859824,0.34503704232836,"histidinol-phosphatase activity","MF"
"s__Streptococcus_sp._Marseille_Q3533","GO:0004401",-0.272652538301393,-0.401890796835809,131,72,0.333636764286615,0.641207135592937,"histidinol-phosphatase activity","MF"
"s__Veillonella_tobetsuensis","GO:0004401",0.295818425760286,0.496277665995976,129,71,0.115196867112556,0.439697523173885,"histidinol-phosphatase activity","MF"
"s__Neisseria_sp._HMSC071A01","GO:0004401",-0.387552690304984,-0.28821626135059,110,66,0.477761390496822,0.742985324980402,"histidinol-phosphatase activity","MF"
"s__Megasphaera_micronuciformis","GO:0004401",0.618138076838959,0.618631452581032,87,50,0.991590714045101,0.997042363579361,"histidinol-phosphatase activity","MF"
"s__Neisseria_meningitidis","GO:0004401",-0.447087332808812,-0.417513778322107,124,70,0.805054324652937,0.924200732558997,"histidinol-phosphatase activity","MF"
"s__Prevotella_salivae","GO:0004401",0.471172106254565,0.545498251748252,116,65,0.534540099327727,0.781479516701245,"histidinol-phosphatase activity","MF"
"s__Veillonella_nakazawae","GO:0004401",0.451408765652952,0.590207914151576,129,71,0.208949175645582,0.538742969526945,"histidinol-phosphatase activity","MF"
"s__Prevotella_intermedia","GO:0004401",0.29115821812596,0.302948123523751,125,70,0.937570291726963,0.977991966837906,"histidinol-phosphatase activity","MF"
"s__Streptococcus_sp._XMC","GO:0004401",-0.327517786669216,-0.323268377387613,130,72,0.969279201057135,0.989868636579371,"histidinol-phosphatase activity","MF"
"s__Leptotrichia_wadei","GO:0004401",0.342242892242892,0.465155677655678,111,64,0.364953865161651,0.66348528694045,"histidinol-phosphatase activity","MF"
"s__Neisseria_flavescens","GO:0004401",-0.33368700265252,-0.267140234655599,116,67,0.637285272672067,0.843743923283678,"histidinol-phosphatase activity","MF"
"s__Prevotella_vespertina","GO:0004401",0.577373042843976,0.570436232286746,102,60,0.940933896557943,0.978830545279937,"histidinol-phosphatase activity","MF"
"s__Prevotella_sp._oral_taxon_306","GO:0004401",0.476641345632122,0.690967238296694,96,62,0.0487448965318461,0.340098449649402,"histidinol-phosphatase activity","MF"
"s__Haemophilus_influenzae","GO:0004401",-0.409507405324334,-0.20612258023024,127,72,0.132855253157389,0.458726309931838,"histidinol-phosphatase activity","MF"
"s__Lachnoanaerobaculum_saburreum","GO:0004401",0.387464631741404,0.383526999316473,108,56,0.97017021173986,0.990247569491132,"histidinol-phosphatase activity","MF"
"s__Haemophilus_paraphrohaemolyticus","GO:0004401",-0.320872274143302,-0.333562035448828,107,54,0.941344180562951,0.979043974903148,"histidinol-phosphatase activity","MF"
"s__Streptococcus_sp._1001283B150225_161107_H12","GO:0004401",-0.345552554477202,-0.474899525027402,128,69,0.311915825366614,0.625867107599713,"histidinol-phosphatase activity","MF"
"s__Campylobacter_concisus","GO:0004401",0.310374435511634,0.349298682984563,114,62,0.793402518181913,0.918748162261365,"histidinol-phosphatase activity","MF"
"s__Leptotrichia_sp._oral_taxon_417","GO:0004401",0.230935050391937,0.419460602855632,95,61,0.211268617185512,0.54037564567646,"histidinol-phosphatase activity","MF"
"s__Streptococcus_sp._Marseille_Q0941","GO:0004401",-0.226205092617306,-0.503609774157719,131,73,0.0306566349335382,0.297915714725423,"histidinol-phosphatase activity","MF"
"s__Streptococcus_sp._HMSC062D07","GO:0004401",-0.17947720197766,-0.377421942490436,128,73,0.152300289034785,0.481396790871369,"histidinol-phosphatase activity","MF"
"s__Streptococcus_sp._A12","GO:0004401",-0.336268513310836,-0.410130347301199,127,70,0.578445316852109,0.809444081109702,"histidinol-phosphatase activity","MF"
"s__Veillonella_sp._CLA_AA_H247","GO:0004401",0.45747581552306,0.551220365672295,126,70,0.414680109629358,0.699588490330843,"histidinol-phosphatase activity","MF"
"s__Lachnoanaerobaculum_orale","GO:0004401",0.377633593351316,0.379457013574661,87,51,0.997665529679222,0.999475538780453,"histidinol-phosphatase activity","MF"
"s__Actinomyces_sp._S6_Spd3","GO:0004401",0.410964127919209,0.414570270202211,97,62,0.985161677823351,0.995422214941761,"histidinol-phosphatase activity","MF"
"s__Actinomyces_sp._oral_taxon_181","GO:0004401",0.386619319029572,0.260682294644559,93,54,0.420010459136634,0.702961858084362,"histidinol-phosphatase activity","MF"
"s__Actinomyces_sp._ph3","GO:0004401",0.414235338566811,0.295920012901145,83,53,0.450645197310305,0.724051063608634,"histidinol-phosphatase activity","MF"
"s__Streptococcus_salivarius","GO:0045281",-0.348700788606523,-0.193806675670461,133,72,0.260151954319316,0.583447550940618,"succinate dehydrogenase complex","CC"
"s__Streptococcus_parasanguinis","GO:0045281",-0.365544118097142,-0.357161232233584,133,72,0.942343200173539,0.979224622377476,"succinate dehydrogenase complex","CC"
"s__Neisseria_mucosa","GO:0045281",0.525227315335583,0.41428407832958,127,68,0.347808779785046,0.6517521823688,"succinate dehydrogenase complex","CC"
"s__Neisseria_sicca","GO:0045281",0.572887373453318,0.354537473062495,127,67,0.0673120227563419,0.375734534245502,"succinate dehydrogenase complex","CC"
"s__Schaalia_odontolytica","GO:0045281",-0.295158276837666,-0.2153452685422,131,69,0.570878764983187,0.804483694400651,"succinate dehydrogenase complex","CC"
"s__Veillonella_atypica","GO:0045281",-0.165439622651354,-0.408940600122474,132,70,0.0784144907401177,0.39154014555659,"succinate dehydrogenase complex","CC"
"s__Neisseria_subflava","GO:0045281",0.468070836181656,0.308715165431583,123,66,0.224624971629529,0.552404942455429,"succinate dehydrogenase complex","CC"
"s__Veillonella_dispar","GO:0045281",-0.107083755938718,-0.386230426034468,131,70,0.0485191321618967,0.339265221208038,"succinate dehydrogenase complex","CC"
"s__Lancefieldella_parvula","GO:0045281",-0.326207754509641,-0.400846113167636,105,61,0.608202971496346,0.827569894397141,"succinate dehydrogenase complex","CC"
"s__Neisseria_sp._HMSC071A01","GO:0045281",0.510452466074655,0.29133064516129,116,63,0.0990913170849006,0.41955822340503,"succinate dehydrogenase complex","CC"
"s__Megasphaera_micronuciformis","GO:0045281",-0.219777213210866,-0.532938076416337,85,45,0.0537019069053043,0.351467581424024,"succinate dehydrogenase complex","CC"
"s__Neisseria_meningitidis","GO:0045281",0.530000749906262,0.385463984425698,126,68,0.22905881280839,0.555840663847101,"succinate dehydrogenase complex","CC"
"s__Veillonella_nakazawae","GO:0045281",-0.0602034120734908,-0.453068880197941,127,67,0.00574771600194174,0.188464919462332,"succinate dehydrogenase complex","CC"
"s__Porphyromonas_bobii","GO:0045281",0.342612560488113,0.00805429864253394,97,51,0.0502715799728567,0.343622596103875,"succinate dehydrogenase complex","CC"
"s__Neisseria_flavescens","GO:0045281",0.449156191402181,0.340515734265734,120,65,0.408851476010213,0.695352146428737,"succinate dehydrogenase complex","CC"
"s__Neisseria_sp._oral_taxon_014","GO:0045281",0.348379265386863,0.245347636674977,117,62,0.478545020785997,0.743522280498784,"succinate dehydrogenase complex","CC"
"s__Veillonella_sp._CLA_AA_H247","GO:0045281",-0.0114101382488479,-0.424606643356643,125,65,0.00491981548958142,0.184828534926277,"succinate dehydrogenase complex","CC"
"s__Streptococcus_mitis","GO:0043752",-0.38063287250384,-0.237162103053101,125,70,0.295062992242358,0.611832903169769,"adenosylcobinamide kinase activity","MF"
"s__Neisseria_mucosa","GO:0043752",-0.181158117160455,-0.412062937062937,117,65,0.109606046506902,0.431233302965757,"adenosylcobinamide kinase activity","MF"
"s__Gemella_haemolysans","GO:0043752",-0.299037409829457,-0.274283661904382,122,67,0.857596814684639,0.947843982618413,"adenosylcobinamide kinase activity","MF"
"s__Actinomyces_graevenitzii","GO:0043752",0.383125592738111,0.309752747252747,121,64,0.592910319443456,0.817639769389872,"adenosylcobinamide kinase activity","MF"
"s__Veillonella_atypica","GO:0043752",0.37487332808812,0.383156740957252,124,69,0.95632924188171,0.984481156774009,"adenosylcobinamide kinase activity","MF"
"s__Haemophilus_parahaemolyticus","GO:0043752",-0.315917865917866,-0.196620583717358,111,63,0.42649226433099,0.708233789591945,"adenosylcobinamide kinase activity","MF"
"s__Streptococcus_pneumoniae","GO:0043752",-0.332018433179724,-0.158638789257283,125,70,0.223956288371328,0.552084220570407,"adenosylcobinamide kinase activity","MF"
"s__Veillonella_dispar","GO:0043752",0.392526860223652,0.276909024479357,123,69,0.39308244470136,0.684248546261895,"adenosylcobinamide kinase activity","MF"
"s__Haemophilus_haemolyticus","GO:0043752",-0.350797607178465,-0.289842893679211,119,69,0.656357869713058,0.854547995830429,"adenosylcobinamide kinase activity","MF"
"s__Prevotella_pallens","GO:0043752",0.281035215973755,0.432411674347158,114,63,0.283617733796586,0.602403821080608,"adenosylcobinamide kinase activity","MF"
"s__Lancefieldella_parvula","GO:0043752",0.433883934455037,0.363575268817204,103,63,0.604936937288094,0.825755325133185,"adenosylcobinamide kinase activity","MF"
"s__Prevotella_jejuni","GO:0043752",0.365514215514216,0.454637096774194,111,63,0.513170220370172,0.76774230863826,"adenosylcobinamide kinase activity","MF"
"s__Veillonella_parvula","GO:0043752",0.348737924185165,0.253196930946292,123,68,0.492744413144917,0.754066773515078,"adenosylcobinamide kinase activity","MF"
"s__Megasphaera_micronuciformis","GO:0043752",0.435395362964463,0.448571428571429,84,49,0.938149920584889,0.978102316463325,"adenosylcobinamide kinase activity","MF"
"s__Neisseria_meningitidis","GO:0043752",-0.195656018144774,-0.405615280242146,116,66,0.143750914366249,0.472721205440496,"adenosylcobinamide kinase activity","MF"
"s__Prevotella_salivae","GO:0043752",0.404013052243141,0.436011904761905,112,63,0.817167425414584,0.929445876133051,"adenosylcobinamide kinase activity","MF"
"s__Veillonella_nakazawae","GO:0043752",0.365643447461629,0.367946364434512,120,67,0.992765265930606,0.997498576974888,"adenosylcobinamide kinase activity","MF"
"s__Mogibacterium_diversum","GO:0043752",0.38151211116242,0.265,83,49,0.479694695784871,0.744309064092951,"adenosylcobinamide kinase activity","MF"
"s__Prevotella_vespertina","GO:0043752",0.334038342609771,0.398421975452951,99,59,0.665592752416323,0.858387930173572,"adenosylcobinamide kinase activity","MF"
"s__Lachnoanaerobaculum_saburreum","GO:0043752",0.30530770587198,0.43444976076555,106,56,0.382878961482357,0.676420905599998,"adenosylcobinamide kinase activity","MF"
"s__Haemophilus_paraphrohaemolyticus","GO:0043752",-0.35719277810134,-0.20422569027611,101,50,0.347096445806167,0.651263212471463,"adenosylcobinamide kinase activity","MF"
"s__Campylobacter_concisus","GO:0043752",0.361823897222127,0.32477147389892,112,62,0.789999911631676,0.917579085558547,"adenosylcobinamide kinase activity","MF"
"s__Streptococcus_sp._Marseille_Q4154","GO:0043752",-0.304781313281139,-0.237595907928389,123,69,0.633565249860063,0.841755833247267,"adenosylcobinamide kinase activity","MF"
"s__Veillonella_sp._CLA_AA_H247","GO:0043752",0.344919786096257,0.360609539714017,120,66,0.915423956322241,0.969298644088416,"adenosylcobinamide kinase activity","MF"
