"t1","t2","r1","r2","n1","n2","p","BH_p","abs_diff_cor","num_sig_corr_t1","num_sig_corr_t2"
"s__Oliverpabstia_intestinalis","GO.0019239.PANTHER.",0.71578947368421,-0.16140350877193,19,19,0.00334343900935034,0.0370411054860726,0.87719298245614,7,1
"s__Prevotella_sp._885","GO.0004479.PANTHER.",0.752321981424149,-0.0257997936016512,18,18,0.00720676192613619,0.0485218627393292,0.7781217750258,75,1
"s__Prevotella_sp._885","GO.0071951.PANTHER.",0.752321981424149,-0.0257997936016512,18,18,0.00720676192613619,0.0485218627393292,0.7781217750258,75,1
"s__Ligilactobacillus_ruminis","GO.0004108.PANTHER.",0.818181818181818,-0.252450980392157,12,17,0.00140752979241676,0.0282003877966143,1.07063279857398,6,1
"s__Bacteroides_fragilis","GO.0016226.PANTHER.",0.139328063241107,-0.616410256410256,23,26,0.00577481856904228,0.0461722228560773,0.755738319651363,5,2
"s__Anaerobutyricum_hallii","GO.0016226.PANTHER.",0.75974025974026,-0.051304347826087,21,24,0.00138956419209564,0.0281037040451009,0.811044607566347,6,2
"s__Oscillibacter_valericigenes","GO.0071949.PANTHER.",0.124788255223038,-0.709090909090909,22,21,0.00261108710886883,0.0331363860434865,0.833879164313947,29,1
"s__Prevotella_ihumii","GO.0019538.InterPro.",0.832967032967033,-0.0526315789473684,14,19,0.00189000098105064,0.0301611214881288,0.885598611914401,5,2
"s__Fusicatenibacter_saccharivorans","GO.0019538.InterPro.",-0.735294117647059,0.171428571428571,16,20,0.0032516171489355,0.0370411054860726,0.90672268907563,5,2
"s__Vescimonas_fastidiosa","GO.0006814.PANTHER.",-0.032967032967033,-0.838235294117647,14,16,0.00479220144208635,0.0416425780484745,0.805268261150614,5,1
"s__Prevotella_disiens","GO.0043937.InterPro.",-0.265221878224974,0.66501976284585,18,23,0.00209985954006531,0.0304137194258806,0.930241641070824,37,1
"s__Prevotella_stercorea","GO.0015661.InterPro.",-0.682307692307692,0.436521739130435,25,24,2.81557968607652e-05,0.00414330502984502,1.11882943143813,21,2
"s__Prevotella_sp._885","GO.0015661.InterPro.",-0.770175438596491,0.638802889576883,19,18,1.34949060809935e-06,0.000902145286160585,1.40897832817337,75,2
"s__Prevotella_stercorea","GO.1903401.InterPro.",-0.682307692307692,0.436521739130435,25,24,2.81557968607652e-05,0.00414330502984502,1.11882943143813,21,2
"s__Prevotella_sp._885","GO.1903401.InterPro.",-0.770175438596491,0.638802889576883,19,18,1.34949060809935e-06,0.000902145286160585,1.40897832817337,75,2
"s__Prevotella_disiens","GO.0071949.InterPro.",-0.902941176470588,0.0454545454545455,16,21,3.67345110110239e-05,0.00462854838738901,0.948395721925134,37,1
"s__Prevotella_sp._885","GO.0061503.PANTHER.",0.781217750257998,-0.0546955624355005,18,18,0.00313672798923843,0.036765369920376,0.835913312693498,75,1
"s__Prevotella_sp._885","GO.0061504.PANTHER.",0.781217750257998,-0.0546955624355005,18,18,0.00313672798923843,0.036765369920376,0.835913312693498,75,1
"s__Ruminococcus_torques","GO.0004519.PANTHER.",0.318181818181818,-0.619230769230769,23,25,0.000824888191895441,0.0237211320971616,0.937412587412587,14,1
"s__Prevotella_sp._885","GO.0008762.PANTHER.",0.795665634674923,-0.0567595459236326,18,18,0.00219157121209099,0.0313030900253321,0.852425180598555,75,1
"s__Peptostreptococcus_anaerobius","GO.0070402.InterPro.",-0.785714285714286,0.00169395821569735,15,22,0.00505606568876437,0.043064681377812,0.787408243929983,9,1
"s__Fusicatenibacter_saccharivorans","GO.0001514.InterPro.",-0.789473684210526,-0.118181818181818,19,21,0.00665860110165543,0.0478564786169986,0.671291866028708,5,2
"s__Veillonella_parvula","GO.0001514.InterPro.",-0.828571428571429,0.205882352941176,15,16,0.00070603709046501,0.023066276992632,1.03445378151261,5,2
"s__Prevotella_sp._885","GO.0046168.InterPro.",0.907120743034056,0.320949432404541,18,18,0.00147403956331516,0.0288911754409772,0.586171310629515,75,1
"s__Oliverpabstia_intestinalis","GO.0005840.PANTHER.",0.701754385964912,-0.119298245614035,19,19,0.00619302299346739,0.0472921755864783,0.821052631578947,7,1
"s__Blautia_wexlerae","GO.0018104.PANTHER.",0.743647656691135,-0.0233766233766234,22,21,0.00339123499773284,0.0370411054860726,0.767024280067758,11,2
"s__Peptostreptococcus_anaerobius","GO.0018104.PANTHER.",-0.735294117647059,0.11038961038961,16,21,0.00491390017950009,0.0422135210519492,0.845683728036669,9,2
"s__Prevotella_corporis","GO.0033539.PANTHER.",-0.120588235294118,0.700751879699248,16,20,0.00864117477878165,0.0523625672283713,0.821340114993366,10,1
"s__Finegoldia_magna","GO.0007062.InterPro.",-0.463636363636364,0.801857585139319,11,18,0.000369559795999688,0.0206158296755341,1.26549394877568,2,1
"s__Prevotella_sp._885","GO.0071951.InterPro.",0.797058823529412,-0.0918472652218782,16,18,0.00233738074410312,0.0317734216823559,0.88890608875129,75,2
"s__Vescimonas_coprocola","GO.0071951.InterPro.",-0.753571428571429,0.379901960784314,15,17,0.00064455011533741,0.0222873946974854,1.13347338935574,37,2
"s__Prevotella_sp._885","GO.0004477.PANTHER.",0.775438596491228,-0.17234262125903,19,18,0.00101302993283558,0.0259418153402686,0.947781217750258,75,1
"s__Prevotella_sp._885","GO.0004488.PANTHER.",0.775438596491228,-0.17234262125903,19,18,0.00101302993283558,0.0259418153402686,0.947781217750258,75,1
"s__Dorea_longicatena","GO.0140663.InterPro.",0.660079051383399,-0.219367588932806,22,23,0.00189236146227733,0.0301611214881288,0.879446640316206,8,2
"s__Anaerobutyricum_hallii","GO.0140663.InterPro.",0.807518796992481,0.200869565217391,20,24,0.0058417768824686,0.0461722228560773,0.60664923177509,6,2
"s__Vescimonas_coprocola","GO.0017148.PANTHER.",-0.779411764705882,0.541795665634675,17,18,1.46949273609878e-05,0.00414330502984502,1.32120743034056,37,3
"s__Oscillibacter_sp._MSJ_31","GO.0017148.PANTHER.",-0.3,0.691228070175439,16,19,0.00246209829464284,0.0324929319944518,0.991228070175439,14,3
"s__Oscillibacter_valericigenes","GO.0017148.PANTHER.",-0.462450592885375,0.774025974025974,23,21,3.84593662548083e-06,0.00193835205924234,1.23647656691135,29,3
"s__Prevotella_disiens","GO.0015225.InterPro.",-0.777089783281734,0.410079051383399,18,23,2.4396014623047e-05,0.00414330502984502,1.18716883466513,37,1
"s__Prevotella_disiens","GO.0015878.InterPro.",-0.777089783281734,0.410079051383399,18,23,2.4396014623047e-05,0.00414330502984502,1.18716883466513,37,1
"s__Streptococcus_mitis","GO.0072488.PANTHER.",-0.907692307692308,-0.394607843137255,14,17,0.00766049904559062,0.0496805893986098,0.513084464555053,26,1
"s__Mediterraneibacter_faecis","GO.0016094.PANTHER.",0.662337662337662,-0.200592885375494,21,23,0.00257901649499957,0.0328736053680439,0.862930547713156,21,1
"s__Mediterraneibacter_faecis","GO.0045547.PANTHER.",0.662337662337662,-0.200592885375494,21,23,0.00257901649499957,0.0328736053680439,0.862930547713156,21,1
"s__Streptococcus_mitis","GO.0004399.PANTHER.",-0.894505494505495,-0.20343137254902,14,17,0.00267926810518486,0.0334161478403556,0.691074121956475,26,1
"s__Prevotella_sp._885","GO.0010124.InterPro.",-0.881318681318681,-0.170588235294118,14,16,0.00393687314983523,0.0390952266516503,0.710730446024564,75,1
"s__Prevotella_stercorea","GO.0008556.PANTHER.",-0.818181818181818,-0.216403162055336,21,23,0.00481721197765765,0.041757061074143,0.601778656126482,21,1
"s__Waltera_intestinalis","GO.0010043.PANTHER.",0.195604395604396,-0.810714285714286,14,15,0.00198625940087251,0.0301611214881288,1.00631868131868,2,1
"s__Prevotella_sp._885","GO.0004070.InterPro.",0.817857142857143,0.0113519091847265,15,18,0.00415401187961892,0.0394612070514989,0.806505233672416,75,1
"s__Prevotella_sp._885","GO.0006741.InterPro.",0.836945304437565,0.151702786377709,18,18,0.00447937397307374,0.0405211060948825,0.685242518059856,75,1
"s__Vescimonas_coprocola","GO.0043200.PANTHER.",-0.782352941176471,0.234262125902993,16,18,0.000908053391981687,0.0248342043946619,1.01661506707946,37,1
"s__Streptococcus_mitis","GO.0036424.InterPro.",0.846153846153846,0.0939112487100103,13,18,0.00627474347076923,0.04740320120958,0.752242597443836,26,1
"s__Sutterella_wadsworthensis","GO.0043752.InterPro.",0.707017543859649,-0.276470588235294,19,16,0.0023431856889705,0.0317734216823559,0.983488132094943,2,1
"s__Prevotella_disiens","GO.0009088.PANTHER.",-0.723426212590299,0.286278938452852,18,22,0.000626496208131822,0.0222873946974854,1.00970515104315,37,3
"s__Blautia_massiliensis","GO.0009088.PANTHER.",0.826315789473684,0.0906862745098039,19,17,0.00360159623675762,0.0374820988887341,0.73562951496388,5,3
"s__Blautia_faecicola","GO.0009088.PANTHER.",0.705263157894737,-0.0835913312693498,19,18,0.00895122810117976,0.0531847497912157,0.788854489164087,2,3
"s__Prevotella_sp._885","GO.0008733.InterPro.",-0.043859649122807,0.740196078431373,19,17,0.00800692241142329,0.0503000814163568,0.78405572755418,75,1
"s__Prevotella_copri","GO.0005385.PANTHER.",0.636363636363636,-0.0861538461538462,23,25,0.00778985534455267,0.0499683811919669,0.722517482517482,13,1
"s__Anaerobutyricum_hallii","GO.0004609.InterPro.",-0.242857142857143,0.66304347826087,21,23,0.00160743809566552,0.0292909645693478,0.905900621118012,6,1
"s__Oliverpabstia_intestinalis","GO.0009295.PANTHER.",0.7,-0.143859649122807,19,19,0.00516537576799005,0.0435967600704998,0.843859649122807,7,1
"s__Oliverpabstia_intestinalis","GO.0051096.PANTHER.",0.7,-0.143859649122807,19,19,0.00516537576799005,0.0435967600704998,0.843859649122807,7,1
"s__Oscillibacter_sp._ER4","GO.0009288.PANTHER.",0.0464285714285714,-0.754385964912281,15,18,0.00941418984532781,0.0541090083290919,0.800814536340852,18,1
"s__Vescimonas_coprocola","GO.0004605.PANTHER.",-0.760714285714286,0.254901960784314,15,18,0.00157729271654001,0.0292909645693478,1.0156162464986,37,1
"s__Vescimonas_coprocola","GO.0016024.PANTHER.",-0.760714285714286,0.254901960784314,15,18,0.00157729271654001,0.0292909645693478,1.0156162464986,37,1
"s__Faecalibacterium_prausnitzii","GO.0004648.PANTHER.",0.78,0.175607001693958,24,22,0.00691654747257597,0.0478875199201074,0.604392998306042,28,1
"s__Ruminococcus_gnavus","GO.0004076.InterPro.",0.905194805194805,0.46,21,24,0.00204856279470452,0.0301611214881288,0.445194805194805,12,1
"s__Prevotella_stercorea","GO.0008374.PANTHER.",-0.679841897233202,0.0464426877470356,23,23,0.0066129552879929,0.0478564786169986,0.726284584980237,21,1
"s__Ligilactobacillus_ruminis","GO.0019354.InterPro.",0.851648351648352,-0.317647058823529,13,16,0.000239425461021593,0.0159376042732864,1.16929541047188,6,1
"s__Prevotella_sp._885","GO.0004385.PANTHER.",0.789473684210526,0.106295149638803,18,18,0.00978962479354149,0.0551570740684507,0.683178534571723,75,1
"s__Vescimonas_coprocola","GO.0036065.PANTHER.",0.117857142857143,-0.762641898864809,15,18,0.0047223749928106,0.0414441268025766,0.880499041721952,37,4
"s__Oscillibacter_sp._MSJ_31","GO.0036065.PANTHER.",0.00714285714285714,-0.792982456140351,15,19,0.00532098916842755,0.0441704700852056,0.800125313283208,14,4
"s__Oscillibacter_valericigenes","GO.0036065.PANTHER.",0.0896103896103896,-0.845454545454545,21,21,8.87647807017164e-05,0.00873632842598718,0.935064935064935,29,4
"s__Vescimonas_fastidiosa","GO.0036065.PANTHER.",0.0505494505494506,-0.820588235294118,14,16,0.00397514545014856,0.0390952266516503,0.871137685843568,5,4
"s__Prevotella_sp._885","GO.0002939.PANTHER.",0.791228070175439,-0.18266253869969,19,18,0.000607566981268889,0.0222873946974854,0.973890608875129,75,3
"s__Mediterraneibacter_faecis","GO.0002939.PANTHER.",0.699604743083004,-0.0457368718238283,22,22,0.0058301591900488,0.0461722228560773,0.745341614906832,21,3
"s__Oscillibacter_valericigenes","GO.0002939.PANTHER.",-0.198616600790514,0.664935064935065,23,21,0.00251274061283721,0.0325917238312121,0.863551665725579,29,3
"s__Prevotella_sp._885","GO.0052906.PANTHER.",0.791228070175439,-0.190918472652219,19,18,0.000557809785660235,0.0222873946974854,0.982146542827657,75,3
"s__Prevotella_disiens","GO.0052906.PANTHER.",-0.0150375939849624,0.712450592885375,20,23,0.00693983545276012,0.0478875199201074,0.727488186870338,37,3
"s__Mediterraneibacter_faecis","GO.0052906.PANTHER.",0.699604743083004,0.0062111801242236,22,22,0.00930113719943329,0.0540535962888539,0.69339356295878,21,3
"s__Roseburia_intestinalis","GO.0008782.PANTHER.",0.794466403162055,-0.00592885375494071,22,23,0.000834989825228012,0.0237211320971616,0.800395256916996,67,1
"s__Roseburia_intestinalis","GO.0008930.PANTHER.",0.794466403162055,-0.00592885375494071,22,23,0.000834989825228012,0.0237211320971616,0.800395256916996,67,1
"s__Roseburia_intestinalis","GO.0019284.PANTHER.",0.794466403162055,-0.00592885375494071,22,23,0.000834989825228012,0.0237211320971616,0.800395256916996,67,1
"s__Roseburia_inulinivorans","GO.0004588.InterPro.",0.733483907396951,-0.112648221343874,22,23,0.00131343061740425,0.0272936663395618,0.846132128740824,5,2
"s__Roseburia_intestinalis","GO.0004588.InterPro.",0.751948051948052,-0.326086956521739,21,23,7.2030177856607e-05,0.00837811089299377,1.07803500846979,67,2
"s__Ruminococcus_torques","GO.0000103.InterPro.",-0.123308270676692,0.677922077922078,20,21,0.00601592989792115,0.0469247194240023,0.80123034859877,14,1
"s__Prevotella_disiens","GO.0050151.InterPro.",-0.857142857142857,0.377922077922078,15,21,1.07897424409419e-05,0.00397780211266065,1.23506493506493,37,1
"s__Oscillibacter_sp._ER4","GO.0071973.PANTHER.",0.204395604395604,-0.720588235294118,14,17,0.00704112740473423,0.0479585116092962,0.924983839689722,18,1
"s__Prevotella_copri","GO.0004412.PANTHER.",0.327075098814229,-0.638339920948617,23,23,0.00069120158187543,0.0230052752910992,0.965415019762846,13,1
"s__Veillonella_parvula","GO.0005615.InterPro.",-0.287925696594427,0.718137254901961,18,17,0.00165382495202906,0.0292984936097848,1.00606295149639,5,1
"s__Streptococcus_mitis","GO.0003991.PANTHER.",-0.89010989010989,-0.17234262125903,13,18,0.00288765624225222,0.0348063172490536,0.71776726885086,26,1
"s__Blautia_wexlerae","GO.0004588.PANTHER.",0.682806324110672,-0.183478260869565,23,24,0.00136490387465042,0.0278345715015415,0.866284584980237,11,4
"s__Mediterraneibacter_faecis","GO.0004588.PANTHER.",0.724449463579898,-0.0523715415019763,22,23,0.00299460929896748,0.035692505428234,0.776821005081875,21,4
"s__Roseburia_intestinalis","GO.0004588.PANTHER.",0.670242800677583,-0.524703557312253,22,23,2.00555808457302e-05,0.00414330502984502,1.19494635798984,67,4
"s__Peptostreptococcus_anaerobius","GO.0004588.PANTHER.",-0.820588235294118,-0.0826086956521739,16,24,0.00291993955833924,0.0350392747000709,0.737979539641944,9,4
"s__Prevotella_sp._885","GO.0070042.PANTHER.",0.74406604747162,-0.145510835913313,18,18,0.00310177079042654,0.0365988205639626,0.889576883384933,75,1
"s__Prevotella_sp._885","GO.0000774.PANTHER.",0.816305469556244,-0.155830753353973,18,18,0.000484043591099684,0.0222873946974854,0.972136222910217,75,1
"s__Mediterraneibacter_faecis","GO.0042744.PANTHER.",-0.753383458646616,-0.0792207792207792,20,21,0.00899180180798849,0.0531847497912157,0.674162679425837,21,1
"s__Dorea_longicatena","GO.0006734.PANTHER.",0.712450592885375,0.00956521739130435,23,24,0.00554351664756763,0.045191572029406,0.702885375494071,8,1
"s__Dorea_longicatena","GO.0006742.PANTHER.",0.712450592885375,0.00956521739130435,23,24,0.00554351664756763,0.045191572029406,0.702885375494071,8,1
"s__Dorea_longicatena","GO.0019677.PANTHER.",0.712450592885375,0.00956521739130435,23,24,0.00554351664756763,0.045191572029406,0.702885375494071,8,1
"s__Dorea_longicatena","GO.0035529.PANTHER.",0.712450592885375,0.00956521739130435,23,24,0.00554351664756763,0.045191572029406,0.702885375494071,8,1
"s__Prevotella_disiens","GO.0004151.InterPro.",-0.74264705882353,0.201503759398496,17,20,0.00170706374169534,0.0295221611799077,0.944150818222026,37,1
"s__Streptococcus_mitis","GO.0045490.PANTHER.",-0.923076923076923,-0.353846153846154,12,14,0.00704152749819032,0.0479585116092962,0.569230769230769,26,1
"s__Vescimonas_coprocola","GO.0004385.InterPro.",-0.771428571428571,0.132352941176471,15,17,0.00423045856288685,0.0396317450580647,0.903781512605042,37,1
"s__Catenibacterium_mitsuokai","GO.0051775.InterPro.",-0.835714285714286,-0.0947368421052632,15,19,0.00451095126769406,0.0405985614092466,0.740977443609023,10,2
"s__Streptococcus_mitis","GO.0051775.InterPro.",0.802197802197802,-0.120743034055728,13,18,0.00358314860752912,0.0374820988887341,0.92294083625353,26,2
"s__Prevotella_copri","GO.0004321.PANTHER.",0.00153846153846154,0.679841897233202,25,23,0.00859513419153042,0.0521921401509799,0.67830343569474,13,1
"s__Prevotella_copri","GO.0015645.PANTHER.",0.00153846153846154,0.679841897233202,25,23,0.00859513419153042,0.0521921401509799,0.67830343569474,13,1
"s__Streptococcus_mitis","GO.0036424.PANTHER.",0.879120879120879,-0.0491228070175439,13,19,0.000601516567059556,0.0222873946974854,0.928243686138423,26,1
"s__Prevotella_sp._885","GO.0008685.PANTHER.",0.675187969924812,-0.296181630546956,20,18,0.00191859786269104,0.0301611214881288,0.971369600471768,75,1
"s__Oscillibacter_sp._ER4","GO.0004422.InterPro.",-0.0319917440660475,0.732330827067669,18,20,0.00760499213630869,0.0495891438916228,0.764322571133717,18,1
"s__Oscillibacter_sp._ER4","GO.0006166.InterPro.",-0.0319917440660475,0.732330827067669,18,20,0.00760499213630869,0.0495891438916228,0.764322571133717,18,1
"s__Prevotella_sp._885","GO.0006446.PANTHER.",0.839009287925697,-0.184726522187822,18,18,0.000166921637634919,0.0128021638603477,1.02373581011352,75,1
"s__Mitsuokella_jalaludinii","GO.0008774.InterPro.",-0.86013986013986,0.198529411764706,12,17,0.000690524962107227,0.0230052752910992,1.05866927190457,6,1
"s__Vescimonas_coprocola","GO.0004792.PANTHER.",0.676470588235294,-0.706914344685243,16,18,1.17959312368333e-05,0.00397780211266065,1.38338493292054,37,2
"s__Oscillibacter_valericigenes","GO.0004792.PANTHER.",0.398080180688876,-0.705194805194805,22,21,0.000110332088168289,0.00998081043737749,1.10327498588368,29,2
"s__Streptococcus_mitis","GO.0031992.InterPro.",-0.894505494505495,-0.254385964912281,14,19,0.00314761321088402,0.036770792741718,0.640119529593214,26,1
"s__Prevotella_stercorea","GO.0009691.PANTHER.",-0.171936758893281,0.689723320158103,23,23,0.00153998458381815,0.0292909645693478,0.861660079051383,21,2
"s__Prevotella_sp._Marseille_P4119","GO.0009691.PANTHER.",-0.18961038961039,0.723320158102767,21,23,0.000836076656637405,0.0237211320971616,0.912930547713156,4,2
"s__Prevotella_stercorea","GO.0016799.PANTHER.",-0.171936758893281,0.689723320158103,23,23,0.00153998458381815,0.0292909645693478,0.861660079051383,21,2
"s__Prevotella_sp._Marseille_P4119","GO.0016799.PANTHER.",-0.18961038961039,0.723320158102767,21,23,0.000836076656637405,0.0237211320971616,0.912930547713156,4,2
"s__Prevotella_sp._885","GO.0030272.PANTHER.",0.865841073271414,0.304437564499484,18,18,0.00696796410278532,0.0479084660746732,0.56140350877193,75,1
"s__Prevotella_hominis","GO.0016075.PANTHER.",-0.718137254901961,0.229824561403509,17,19,0.00244332897251268,0.0324929319944518,0.94796181630547,7,1
"s__Oscillibacter_sp._MSJ_31","GO.0006486.PANTHER.",0.236263736263736,-0.784313725490196,13,17,0.00228618327854353,0.0316732052088625,1.02057746175393,14,2
"s__Oscillibacter_valericigenes","GO.0006486.PANTHER.",0.152631578947368,-0.81578947368421,19,19,0.000324367485085437,0.0190728081230237,0.968421052631579,29,2
"s__Oscillibacter_sp._MSJ_31","GO.0008107.PANTHER.",0.236263736263736,-0.784313725490196,13,17,0.00228618327854353,0.0316732052088625,1.02057746175393,14,2
"s__Oscillibacter_valericigenes","GO.0008107.PANTHER.",0.152631578947368,-0.81578947368421,19,19,0.000324367485085437,0.0190728081230237,0.968421052631579,29,2
"s__Ruminococcus_torques","GO.0032194.PANTHER.",-0.038961038961039,-0.75304347826087,21,24,0.00395748210783418,0.0390952266516503,0.714082439299831,14,1
"s__Ruminococcus_torques","GO.0042371.PANTHER.",-0.038961038961039,-0.75304347826087,21,24,0.00395748210783418,0.0390952266516503,0.714082439299831,14,1
"s__Roseburia_intestinalis","GO.0006222.PANTHER.",0.0231507622811971,-0.678853754940711,22,23,0.00921944126928995,0.0536735788746781,0.702004517221908,67,1
"s__Oscillibacter_sp._ER4","GO.0044780.PANTHER.",0.307142857142857,-0.756449948400413,15,18,0.00102208399441534,0.0259418153402686,1.06359280554327,18,1
"s__Streptococcus_mitis","GO.0097272.PANTHER.",-0.916083916083916,-0.323076923076923,12,14,0.00759810172076999,0.0495891438916228,0.593006993006993,26,1
"s__Vescimonas_coprocola","GO.0004351.InterPro.",0.863636363636364,-0.518181818181818,11,11,0.000289543582323541,0.0176122372144388,1.38181818181818,37,1
"s__Vescimonas_coprocola","GO.0006536.InterPro.",0.863636363636364,-0.518181818181818,11,11,0.000289543582323541,0.0176122372144388,1.38181818181818,37,1
"s__Extibacter_muris","GO.0004356.PANTHER.",-0.779411764705882,0.173529411764706,17,16,0.00202134663374416,0.0301611214881288,0.952941176470588,3,1
"s__Extibacter_muris","GO.0019740.PANTHER.",-0.779411764705882,0.173529411764706,17,16,0.00202134663374416,0.0301611214881288,0.952941176470588,3,1
"s__Faecalibacterium_prausnitzii","GO.0070085.PANTHER.",-0.691729323308271,0.189473684210526,20,19,0.00342027789346356,0.0370734553025606,0.881203007518797,28,2
"s__Fusicatenibacter_saccharivorans","GO.0070085.PANTHER.",-0.728070175438597,0.250877192982456,19,19,0.00110108368447136,0.0264260084273126,0.978947368421053,5,2
"s__Prevotella_stercorea","GO.0006950.PANTHER.",-0.782608695652174,-0.162055335968379,23,22,0.00633013752970705,0.0476177509697366,0.620553359683794,21,1
"s__Roseburia_inulinivorans","GO.0002100.PANTHER.",0.345002823263693,-0.647233201581028,22,23,0.000547058068256017,0.0222873946974854,0.99223602484472,5,2
"s__Oscillibacter_sp._ER4","GO.0002100.PANTHER.",0.208333333333333,0.833082706766917,17,20,0.00711834502149979,0.0482025359613268,0.624749373433584,18,2
"s__Oscillibacter_sp._ER4","GO.0052717.PANTHER.",0.208333333333333,0.833082706766917,17,20,0.00711834502149979,0.0482025359613268,0.624749373433584,18,1
"s__Gemmiger_formicilis","GO.0045259.PANTHER.",0.115652173913043,-0.68421052631579,24,20,0.00425486864812648,0.0396317450580647,0.799862700228833,2,1
"s__Oscillibacter_sp._ER4","GO.0005743.PANTHER.",0.0567595459236326,0.763157894736842,18,19,0.00986904735700228,0.0553545295318029,0.70639834881321,18,1
"s__Dorea_formicigenerans","GO.0009977.PANTHER.",-0.168831168831169,0.685770750988142,22,23,0.00198338189875213,0.0301611214881288,0.854601919819311,5,2
"s__Vescimonas_coprocola","GO.0009977.PANTHER.",0.0911764705882353,-0.770897832817337,16,18,0.0040801622127781,0.0393300882149758,0.862074303405573,37,2
"s__Dorea_formicigenerans","GO.0033281.PANTHER.",-0.168831168831169,0.685770750988142,22,23,0.00198338189875213,0.0301611214881288,0.854601919819311,5,2
"s__Vescimonas_coprocola","GO.0033281.PANTHER.",0.0911764705882353,-0.770897832817337,16,18,0.0040801622127781,0.0393300882149758,0.862074303405573,37,2
"s__Dorea_formicigenerans","GO.0043953.PANTHER.",-0.168831168831169,0.685770750988142,22,23,0.00198338189875213,0.0301611214881288,0.854601919819311,5,2
"s__Vescimonas_coprocola","GO.0043953.PANTHER.",0.0911764705882353,-0.770897832817337,16,18,0.0040801622127781,0.0393300882149758,0.862074303405573,37,2
"s__Prevotella_sp._885","GO.0008733.PANTHER.",-0.0333333333333333,0.786764705882353,19,17,0.00343623012583257,0.0370734553025606,0.820098039215686,75,1
"s__Prevotella_sp._885","GO.0019569.PANTHER.",-0.0333333333333333,0.786764705882353,19,17,0.00343623012583257,0.0370734553025606,0.820098039215686,75,1
"s__Prevotella_bivia","GO.0008926.PANTHER.",-0.726315789473684,0.00508187464709204,20,22,0.00660767563216684,0.0478564786169986,0.731397664120776,8,1
"s__Prevotella_bivia","GO.0019592.PANTHER.",-0.726315789473684,0.00508187464709204,20,22,0.00660767563216684,0.0478564786169986,0.731397664120776,8,1
"s__Faecalibacterium_prausnitzii","GO.0016051.InterPro.",-0.771428571428571,0.0298245614035088,20,19,0.00303260143999049,0.0359596388445299,0.80125313283208,28,1
"s__Escherichia_coli","GO.0004797.PANTHER.",0.357142857142857,-0.63304347826087,21,24,0.000634402020724172,0.0222873946974854,0.990186335403727,8,1
"s__Escherichia_coli","GO.0046104.PANTHER.",0.357142857142857,-0.63304347826087,21,24,0.000634402020724172,0.0222873946974854,0.990186335403727,8,1
"s__Prevotella_sp._885","GO.0004345.InterPro.",-0.937062937062937,-0.2,12,11,0.00235134302676147,0.0317734216823559,0.737062937062937,75,1
"s__Ruminococcus_gnavus","GO.0008821.InterPro.",-0.359683794466403,-0.835652173913043,23,24,0.00867187135354055,0.0523625672283713,0.47596837944664,12,2
"s__Mitsuokella_jalaludinii","GO.0008821.InterPro.",0.889285714285714,0.357894736842105,15,20,0.00673266483955141,0.0478875199201074,0.531390977443609,6,2
"s__Faecalibacterium_prausnitzii","GO.0047444.PANTHER.",-0.754887218045113,0.0719298245614035,20,19,0.00298036081169658,0.03564309472429,0.826817042606516,28,2
"s__Streptococcus_mitis","GO.0047444.PANTHER.",0.832167832167832,-0.025,12,15,0.00737904391272864,0.0490268680303327,0.857167832167832,26,2
"s__Prevotella_stercorea","GO.0015661.PANTHER.",-0.783596837944664,0.262608695652174,23,24,3.17089670651405e-05,0.00414330502984502,1.04620553359684,21,2
"s__Prevotella_sp._885","GO.0015661.PANTHER.",-0.787409700722394,0.624355005159959,18,18,1.53426069074929e-06,0.000902145286160585,1.41176470588235,75,2
"s__Roseburia_intestinalis","GO.0030976.PANTHER.",-0.714285714285714,0.0525127046866177,20,22,0.00542119320132486,0.0446868448931638,0.766798418972332,67,1
"s__Escherichia_coli","GO.0015627.InterPro.",0.876470588235294,0.349802371541502,16,23,0.00626618184851945,0.04740320120958,0.526668216693792,8,1
"s__Escherichia_coli","GO.0015628.InterPro.",0.876470588235294,0.349802371541502,16,23,0.00626618184851945,0.04740320120958,0.526668216693792,8,1
"s__Bacteroides_fragilis","GO.0006824.InterPro.",0.792481203007519,0.185770750988142,20,22,0.00887066355927264,0.0531336180596161,0.606710452019376,5,3
"s__Faecalibacterium_prausnitzii","GO.0006824.InterPro.",-0.76390977443609,-0.00451127819548872,20,20,0.0042336988110614,0.0396317450580647,0.759398496240602,28,3
"s__Ligilactobacillus_ruminis","GO.0006824.InterPro.",-0.888111888111888,0.207142857142857,12,15,0.000353559567076098,0.0204484943056471,1.09525474525475,6,3
"s__Streptococcus_mitis","GO.0019631.PANTHER.",-0.879120879120879,-0.119298245614035,13,19,0.00250100515883599,0.0325592110714884,0.759822633506844,26,1
"s__Ligilactobacillus_ruminis","GO.0019354.PANTHER.",0.840659340659341,-0.173529411764706,13,16,0.00124513678708162,0.0268676607067451,1.01418875242405,6,1
"s__Vescimonas_coprocola","GO.0019136.PANTHER.",-0.81978021978022,0.0147058823529412,14,17,0.00470469725108907,0.0414378617465608,0.834486102133161,37,1
"s__Vescimonas_coprocola","GO.0019136.InterPro.",-0.797802197802198,0.00735294117647059,14,17,0.00797497749155378,0.0503000814163568,0.805155138978668,37,1
