t1,t2,r1,r2,r3,r4,E,pvals,trend
s__Rothia_aeria,HMDB0032142,-0.130347420274825,0.230591630591631,0.0970518764762488,0.573399014778325,3.2352171946916,0.001359,increase
s__Veillonella_dispar,HMDB0241124,-0.250321449444769,-0.126205450733753,-0.110981507823613,0.464516129032258,3.23566337223011,0.001359,increase
s__Oribacterium_sinus,HMDB0001046,-0.0677298311444653,-0.503189493433396,-0.0710886152451462,0.562337662337662,3.23353865423951,0.001365,increase
s__Abiotrophia_sp._HMSC24B09,HMDB0037519,0.271148459383753,0.0795518207282913,0.0410564225690276,-0.6,3.23208680222857,0.001377,decrease
s__Neisseria_sp._oral_taxon_014,HMDB0013034,-0.149976873265495,-0.250816326530612,0.118199499861073,0.548440065681445,3.22904528461289,0.001398,increase
s__Streptococcus_sp._HMSC056C01,HMDB0303178,-0.279645636592944,-0.0174165457184325,-0.223896103896104,0.447385984427141,3.22808748405282,0.001402,increase
s__Campylobacter_concisus,HMDB0003323,0.309161962657403,0.548812827628739,0.187044318051685,-0.38,3.22357881510154,0.001426,decrease
s__Prevotella_pallens,HMDB0030352,-0.222871572871573,-0.0117946345975948,-0.0581658750456704,0.541538461538462,3.22278161822106,0.00143,increase
s__Porphyromonas_somerae,HMDB0013751,-0.442464512231954,0.180690627202255,-0.196855775803144,0.425974025974026,3.22152138086929,0.00144,increase
s__Lachnoanaerobaculum_saburreum,HMDB0006070,-0.236647850629614,0.0966696377927234,-0.169991664351209,0.564229249011858,3.21831164673743,0.001457,increase
s__Neisseria_sp._oral_taxon_014,HMDB0038057,-0.203399629972248,-0.227142857142857,0.0513475965545985,0.53639846743295,3.21761183847651,0.001461,increase
s__Porphyromonas_endodontalis,HMDB0030352,0.0474158368895211,0.200350147718569,-0.246376811594203,-0.68051948051948,3.21715122872387,0.001462,decrease
s__Neisseria_sicca,HMDB0006753,-0.271701982228298,-0.159276018099548,-0.201364709999125,0.447983870967742,3.2142468455294,0.001475,increase
s__Streptococcus_gordonii,HMDB0029817,-0.168205727644652,-0.0531024531024531,0.100005257899995,0.525806451612903,3.21417727855385,0.001476,increase
s__Prevotella_pallens,HMDB0112118,-0.156060606060606,0.226179463459759,0.112824260138838,0.586923076923077,3.2108801611947,0.001487,increase
